"","lon","lat","year","SST"
"336",-173.5,51.5,"1975",3.25500059127808
"337",-172.5,51.5,"1975",3.28000068664551
"338",-171.5,51.5,"1975",3.17250061035156
"339",-170.5,51.5,"1975",3.09750056266785
"340",-169.5,51.5,"1975",3.12500071525574
"341",-168.5,51.5,"1975",3.14500069618225
"342",-167.5,51.5,"1975",3.14500069618225
"343",-166.5,51.5,"1975",3.20500063896179
"344",-165.5,51.5,"1975",3.29750061035156
"345",-164.5,51.5,"1975",3.39500069618225
"346",-163.5,51.5,"1975",3.49750065803528
"347",-162.5,51.5,"1975",3.53750061988831
"348",-161.5,51.5,"1975",3.57500052452087
"349",-160.5,51.5,"1975",3.57000064849854
"350",-159.5,51.5,"1975",3.53500056266785
"351",-158.5,51.5,"1975",3.50000071525574
"352",-157.5,51.5,"1975",3.59500050544739
"353",-180.5,50.5,"1975",2.9200005531311
"354",-179.5,50.5,"1975",2.93000054359436
"355",-178.5,50.5,"1975",2.90000057220459
"356",-177.5,50.5,"1975",2.90000057220459
"357",-176.5,50.5,"1975",2.88750052452087
"358",-175.5,50.5,"1975",3.00000071525574
"359",-174.5,50.5,"1975",2.98500061035156
"360",-173.5,50.5,"1975",3.0450005531311
"361",-172.5,50.5,"1975",3.04000067710876
"362",-171.5,50.5,"1975",3.04750061035156
"363",-170.5,50.5,"1975",3.08750057220459
"364",-169.5,50.5,"1975",3.02250051498413
"365",-168.5,50.5,"1975",3.1700005531311
"366",-167.5,50.5,"1975",3.24000072479248
"367",-166.5,50.5,"1975",3.34000062942505
"368",-165.5,50.5,"1975",3.45250058174133
"369",-164.5,50.5,"1975",3.57250070571899
"370",-163.5,50.5,"1975",3.71250057220459
"371",-162.5,50.5,"1975",3.80250072479248
"372",-161.5,50.5,"1975",3.81500053405762
"373",-160.5,50.5,"1975",3.83000063896179
"374",-159.5,50.5,"1975",3.86000061035156
"375",-158.5,50.5,"1975",3.77750062942505
"376",-157.5,50.5,"1975",3.70250058174133
"377",-180.5,69.5,"1976",-1.79999959468842
"378",-179.5,69.5,"1976",-1.79999959468842
"379",-178.5,69.5,"1976",-1.79999959468842
"380",-177.5,69.5,"1976",-1.79999959468842
"381",-176.5,69.5,"1976",-1.79999959468842
"382",-175.5,69.5,"1976",-1.79999959468842
"383",-174.5,69.5,"1976",-1.79999959468842
"384",-173.5,69.5,"1976",-1.79999959468842
"385",-172.5,69.5,"1976",-1.79999959468842
"386",-171.5,69.5,"1976",-1.79499959945679
"387",-170.5,69.5,"1976",-1.79249954223633
"388",-169.5,69.5,"1976",-1.79499959945679
"389",-168.5,69.5,"1976",-1.79749953746796
"390",-167.5,69.5,"1976",-1.79999959468842
"391",-166.5,69.5,"1976",-1.79999959468842
"392",-165.5,69.5,"1976",-1.79999959468842
"393",-164.5,69.5,"1976",-1.79999959468842
"394",-163.5,69.5,"1976",-1.79749953746796
"395",-177.5,68.5,"1976",-1.79999959468842
"396",-176.5,68.5,"1976",-1.79999959468842
"397",-175.5,68.5,"1976",-1.79999959468842
"398",-174.5,68.5,"1976",-1.79999959468842
"399",-173.5,68.5,"1976",-1.79999959468842
"400",-172.5,68.5,"1976",-1.79999959468842
"401",-171.5,68.5,"1976",-1.79999959468842
"402",-170.5,68.5,"1976",-1.78999948501587
"403",-169.5,68.5,"1976",-1.78499948978424
"404",-168.5,68.5,"1976",-1.79249954223633
"405",-167.5,68.5,"1976",-1.78499948978424
"406",-166.5,68.5,"1976",-1.78249955177307
"407",-174.5,67.5,"1976",-1.79999959468842
"408",-173.5,67.5,"1976",-1.79999959468842
"409",-172.5,67.5,"1976",-1.79999959468842
"410",-171.5,67.5,"1976",-1.79999959468842
"411",-170.5,67.5,"1976",-1.77749955654144
"412",-169.5,67.5,"1976",-1.79249954223633
"413",-168.5,67.5,"1976",-1.79999959468842
"414",-167.5,67.5,"1976",-1.79999959468842
"415",-166.5,67.5,"1976",-1.79999959468842
"416",-165.5,67.5,"1976",-1.79999959468842
"417",-164.5,67.5,"1976",-1.75749957561493
"418",-170.5,66.5,"1976",-1.79749953746796
"419",-169.5,66.5,"1976",-1.79999959468842
"420",-168.5,66.5,"1976",-1.79999959468842
"421",-167.5,66.5,"1976",-1.79999959468842
"422",-166.5,66.5,"1976",-1.79999959468842
"423",-165.5,66.5,"1976",-1.79999959468842
"424",-164.5,66.5,"1976",-1.79749953746796
"425",-163.5,66.5,"1976",-1.74749958515167
"426",-162.5,66.5,"1976",-1.70499956607819
"427",-179.5,65.5,"1976",-1.79749953746796
"428",-178.5,65.5,"1976",-1.77499949932098
"429",-171.5,65.5,"1976",-1.79749953746796
"430",-170.5,65.5,"1976",-1.79999959468842
"431",-169.5,65.5,"1976",-1.79999959468842
"432",-168.5,65.5,"1976",-1.79999959468842
"433",-167.5,65.5,"1976",-1.79999959468842
"434",-180.5,64.5,"1976",-1.79999959468842
"435",-179.5,64.5,"1976",-1.79999959468842
"436",-178.5,64.5,"1976",-1.79999959468842
"437",-177.5,64.5,"1976",-1.79999959468842
"438",-176.5,64.5,"1976",-1.79999959468842
"439",-175.5,64.5,"1976",-1.79999959468842
"440",-174.5,64.5,"1976",-1.79749953746796
"441",-173.5,64.5,"1976",-1.78499948978424
"442",-172.5,64.5,"1976",-1.79999959468842
"443",-171.5,64.5,"1976",-1.79999959468842
"444",-170.5,64.5,"1976",-1.79999959468842
"445",-169.5,64.5,"1976",-1.76999950408936
"446",-168.5,64.5,"1976",-1.79999959468842
"447",-167.5,64.5,"1976",-1.79999959468842
