"","lon","lat","year","SST"
"220",-171.5,56.5,"1975",3.02000069618225
"221",-170.5,56.5,"1975",3.09500050544739
"222",-169.5,56.5,"1975",3.14750051498413
"223",-168.5,56.5,"1975",3.15250062942505
"224",-167.5,56.5,"1975",3.19000053405762
"225",-166.5,56.5,"1975",3.20500063896179
"226",-165.5,56.5,"1975",3.25750064849854
"227",-164.5,56.5,"1975",3.33500051498413
"228",-163.5,56.5,"1975",3.47750067710876
"229",-162.5,56.5,"1975",3.51500058174133
"230",-161.5,56.5,"1975",3.05750060081482
"231",-160.5,56.5,"1975",2.83500051498413
"232",-157.5,56.5,"1975",4.34000062942505
"233",-180.5,55.5,"1975",3.28000068664551
"234",-179.5,55.5,"1975",3.27750062942505
"235",-178.5,55.5,"1975",3.37000060081482
"236",-177.5,55.5,"1975",3.18000054359436
"237",-176.5,55.5,"1975",3.24750065803528
"238",-175.5,55.5,"1975",3.15750050544739
"239",-174.5,55.5,"1975",3.03500056266785
"240",-173.5,55.5,"1975",3.01250052452087
"241",-172.5,55.5,"1975",3.11250066757202
"242",-171.5,55.5,"1975",3.16500067710876
"243",-170.5,55.5,"1975",3.19250059127808
"244",-169.5,55.5,"1975",3.27250051498413
"245",-168.5,55.5,"1975",3.37000060081482
"246",-167.5,55.5,"1975",3.45250058174133
"247",-166.5,55.5,"1975",3.50250053405762
"248",-165.5,55.5,"1975",3.55500054359436
"249",-164.5,55.5,"1975",3.66250061988831
"250",-163.5,55.5,"1975",3.84250068664551
"251",-162.5,55.5,"1975",3.98750066757202
"252",-161.5,55.5,"1975",4.01500082015991
"253",-160.5,55.5,"1975",4.19750070571899
"254",-159.5,55.5,"1975",4.48500061035156
"255",-158.5,55.5,"1975",4.43750047683716
"256",-157.5,55.5,"1975",4.42750072479248
"257",-180.5,54.5,"1975",3.24750065803528
"258",-179.5,54.5,"1975",3.38250064849854
"259",-178.5,54.5,"1975",3.47500061988831
"260",-177.5,54.5,"1975",3.3575005531311
"261",-176.5,54.5,"1975",3.32250070571899
"262",-175.5,54.5,"1975",3.14500069618225
"263",-174.5,54.5,"1975",3.28750061988831
"264",-173.5,54.5,"1975",3.42500066757202
"265",-172.5,54.5,"1975",3.38750052452087
"266",-171.5,54.5,"1975",3.30000066757202
"267",-170.5,54.5,"1975",3.33500051498413
"268",-169.5,54.5,"1975",3.43750071525574
"269",-168.5,54.5,"1975",3.48000049591064
"270",-167.5,54.5,"1975",3.57000064849854
"271",-166.5,54.5,"1975",3.64250063896179
"272",-165.5,54.5,"1975",3.74250054359436
"273",-164.5,54.5,"1975",3.90750050544739
"274",-163.5,54.5,"1975",4.10000038146973
"275",-162.5,54.5,"1975",4.29750061035156
"276",-161.5,54.5,"1975",4.41250038146973
"277",-160.5,54.5,"1975",4.48000049591064
"278",-159.5,54.5,"1975",4.48000049591064
"279",-158.5,54.5,"1975",4.53750038146973
"280",-157.5,54.5,"1975",4.59250068664551
"281",-180.5,53.5,"1975",3.59000062942505
"282",-179.5,53.5,"1975",3.58750057220459
"283",-178.5,53.5,"1975",3.38250064849854
"284",-177.5,53.5,"1975",3.45500063896179
"285",-176.5,53.5,"1975",3.49000072479248
"286",-175.5,53.5,"1975",3.57500052452087
"287",-174.5,53.5,"1975",3.53750061988831
"288",-173.5,53.5,"1975",3.39000058174133
"289",-172.5,53.5,"1975",3.51750063896179
"290",-171.5,53.5,"1975",3.48750066757202
"291",-170.5,53.5,"1975",3.71750068664551
"292",-169.5,53.5,"1975",3.65750050544739
"293",-168.5,53.5,"1975",3.56500053405762
"294",-167.5,53.5,"1975",3.62250065803528
"295",-166.5,53.5,"1975",3.70750069618225
"296",-165.5,53.5,"1975",3.82250070571899
"297",-164.5,53.5,"1975",3.92250061035156
"298",-163.5,53.5,"1975",4.09250068664551
"299",-162.5,53.5,"1975",4.19750070571899
"300",-161.5,53.5,"1975",4.34250068664551
"301",-160.5,53.5,"1975",4.45250082015991
"302",-159.5,53.5,"1975",4.41250038146973
"303",-158.5,53.5,"1975",4.29750061035156
"304",-157.5,53.5,"1975",4.26250076293945
"305",-180.5,52.5,"1975",3.45500063896179
"306",-179.5,52.5,"1975",3.50750064849854
"307",-178.5,52.5,"1975",3.64500069618225
"308",-177.5,52.5,"1975",3.64750051498413
"309",-176.5,52.5,"1975",3.62750053405762
"310",-175.5,52.5,"1975",3.64250063896179
"311",-174.5,52.5,"1975",3.71750068664551
"312",-173.5,52.5,"1975",3.70750069618225
"313",-172.5,52.5,"1975",3.71500062942505
"314",-171.5,52.5,"1975",3.81000065803528
"315",-170.5,52.5,"1975",3.81750059127808
"316",-169.5,52.5,"1975",3.82500052452087
"317",-168.5,52.5,"1975",3.90500068664551
"318",-167.5,52.5,"1975",3.93500065803528
"319",-166.5,52.5,"1975",3.89500069618225
"320",-165.5,52.5,"1975",3.94500064849854
"321",-164.5,52.5,"1975",4.05250072479248
"322",-163.5,52.5,"1975",4.09750080108643
"323",-162.5,52.5,"1975",4.1200008392334
"324",-161.5,52.5,"1975",4.27250051498413
"325",-160.5,52.5,"1975",4.22000074386597
"326",-159.5,52.5,"1975",4.1825008392334
"327",-158.5,52.5,"1975",4.27000045776367
"328",-157.5,52.5,"1975",4.31750059127808
"329",-180.5,51.5,"1975",3.50750064849854
"330",-179.5,51.5,"1975",3.59250068664551
"331",-178.5,51.5,"1975",3.69250059127808
"332",-177.5,51.5,"1975",3.78500056266785
"333",-176.5,51.5,"1975",3.90000057220459
"334",-175.5,51.5,"1975",3.97750067710876
"335",-174.5,51.5,"1975",3.98000049591064
"336",-173.5,51.5,"1975",3.91250061988831
"337",-172.5,51.5,"1975",3.86750054359436
"338",-171.5,51.5,"1975",3.83000063896179
"339",-170.5,51.5,"1975",3.93500065803528
"340",-169.5,51.5,"1975",4.01000070571899
"341",-168.5,51.5,"1975",4.09750080108643
"342",-167.5,51.5,"1975",4.1200008392334
"343",-166.5,51.5,"1975",4.09500074386597
"344",-165.5,51.5,"1975",4.15250062942505
"345",-164.5,51.5,"1975",4.19750070571899
"346",-163.5,51.5,"1975",4.25500059127808
"347",-162.5,51.5,"1975",4.26250076293945
"348",-161.5,51.5,"1975",4.27750062942505
"349",-160.5,51.5,"1975",4.19000053405762
"350",-159.5,51.5,"1975",4.2475004196167
"351",-158.5,51.5,"1975",4.31500053405762
"352",-157.5,51.5,"1975",4.41750049591064
"353",-180.5,50.5,"1975",3.66750049591064
