"","lon","lat","dist","year","doy","bottom_depth","temperature","salinity","pred"
"1021",-171.787285714286,58.4066360504202,3919.87188368017,2009,137,89,3.48593178489152,31.8622738466589,5.70630182551394
"1022",-168.467852941176,58.3507371428571,8966.97368749562,2009,137,89,3.48593178489152,31.8622738466589,5.7052416034396
"1023",-170.459512605042,58.4625349579832,7993.82038982879,2009,137,89,3.48593178489152,31.8622738466589,5.70441827770275
"1024",-170.990621848739,58.5743327731092,9526.31398713622,2009,137,89,3.48593178489152,31.8622738466589,5.6993674787342
"1025",-166.608970588235,57.4004557142857,12181.3750895197,2009,137,89,3.48593178489152,31.8622738466589,5.69926580382922
"1026",-168.069521008403,56.7855677310924,13657.0045527958,2009,137,89,3.48593178489152,31.8622738466589,5.6990880341065
"1027",-166.874525210084,57.1768600840336,14436.3608654791,2009,137,89,3.48593178489152,31.8622738466589,5.69877248993063
"1028",-167.538411764706,56.8973655462185,8507.76392959789,2009,137,89,3.48593178489152,31.8622738466589,5.69423654549998
"1029",-168.600630252101,56.7296688235294,9366.39383912003,2009,137,89,3.48593178489152,31.8622738466589,5.69373456143764
"1030",-170.725067226891,56.8973655462185,10364.232333153,2009,137,89,3.48593178489152,31.8622738466589,5.69363830184949
"1031",-166.874525210084,58.127141512605,16447.4887369288,2009,137,89,3.48593178489152,31.8622738466589,5.68690925819941
"1032",-170.857844537815,56.9532644537815,529.669651690283,2009,137,89,3.48593178489152,31.8622738466589,5.68636327214013
"1033",-167.538411764706,58.3507371428571,9040.45157684811,2009,137,89,3.48593178489152,31.8622738466589,5.68459600206876
"1034",-166.608970588235,57.9035458823529,18826.283203298,2009,137,89,3.48593178489152,31.8622738466589,5.684490936439
"1035",-167.272857142857,58.2948382352941,10052.1628735614,2009,137,89,3.48593178489152,31.8622738466589,5.68412832083456
"1036",-168.600630252101,58.3507371428571,10028.2817797347,2009,137,89,3.48593178489152,31.8622738466589,5.68011688660676
"1037",-171.787285714286,58.4625349579832,1665.22411978785,2009,137,89,3.48593178489152,31.8622738466589,5.6792487319831
"1038",-169.662848739496,58.3507371428571,16113.058031443,2009,137,89,3.48593178489152,31.8622738466589,5.67764237330004
"1039",-171.787285714286,57.9035458823529,8065.9269857595,2009,137,89,3.48593178489152,31.8622738466589,5.67569834293863
"1040",-171.654508403361,58.5743327731092,7587.51363595372,2009,137,89,3.48593178489152,31.8622738466589,5.6737744986851
"1041",-171.388953781513,58.6302316806723,6304.16523295041,2009,137,89,3.48593178489152,31.8622738466589,5.66808911395628
"1042",-170.592289915966,56.8414666386555,12549.2191051587,2009,137,89,3.48593178489152,31.8622738466589,5.6675497394557
"1043",-170.061180672269,56.7296688235294,10531.8778938131,2009,137,89,3.48593178489152,31.8622738466589,5.66572672744959
"1044",-171.256176470588,58.6302316806723,7533.71563566268,2009,137,89,3.48593178489152,31.8622738466589,5.66195021067967
"1045",-168.467852941176,56.7296688235294,11721.91426089,2009,137,89,3.48593178489152,31.8622738466589,5.66182293668386
"1046",-168.733407563025,58.3507371428571,10273.0697630319,2009,137,89,3.48593178489152,31.8622738466589,5.65774735905151
"1047",-169.530071428571,58.3507371428571,12002.1969799861,2009,137,89,3.48593178489152,31.8622738466589,5.65486509054224
"1048",-171.521731092437,58.6302316806723,6383.76812758661,2009,137,89,3.48593178489152,31.8622738466589,5.65486224539224
"1049",-170.061180672269,58.4066360504202,7762.61749580885,2009,137,89,3.48593178489152,31.8622738466589,5.65359285144897
"1050",-171.521731092437,57.4563546218487,14324.5651180048,2009,137,89,3.48593178489152,31.8622738466589,5.65229403581375
"1051",-170.857844537815,58.5743327731092,16252.7931141892,2009,137,89,3.48593178489152,31.8622738466589,5.65141654538151
"1052",-166.476193277311,57.6240513445378,15321.8805230669,2009,137,89,3.48593178489152,31.8622738466589,5.64872388898454
"1053",-166.74174789916,57.2327589915966,11151.5829761689,2009,137,89,3.48593178489152,31.8622738466589,5.64783586167813
"1054",-171.787285714286,58.5184338655462,5897.07313134734,2009,137,89,3.48593178489152,31.8622738466589,5.64738659050613
"1055",-166.476193277311,57.6799502521008,18372.9877880088,2009,137,89,3.48593178489152,31.8622738466589,5.64647108677229
"1056",-166.608970588235,57.3445568067227,15307.1646444624,2009,137,89,3.48593178489152,31.8622738466589,5.64612945881505
"1057",-170.990621848739,57.0091633613445,9997.23675720932,2009,137,89,3.48593178489152,31.8622738466589,5.64565856685006
"1058",-170.592289915966,58.5184338655462,3978.33009083624,2009,137,89,3.48593178489152,31.8622738466589,5.64476166149196
"1059",-171.654508403361,57.6240513445378,7061.24525506404,2009,137,89,3.48593178489152,31.8622738466589,5.6426906317799
"1060",-168.86618487395,58.3507371428571,9868.85785834313,2009,137,89,3.48593178489152,31.8622738466589,5.64122420417026
"1061",-166.476193277311,57.5681524369748,9109.36622125857,2009,137,89,3.48593178489152,31.8622738466589,5.64087493795301
"1062",-166.74174789916,58.071242605042,19647.0370967058,2009,137,89,3.48593178489152,31.8622738466589,5.64057722831073
"1063",-169.397294117647,58.3507371428571,4807.90581646706,2009,137,89,3.48593178489152,31.8622738466589,5.63858809189821
"1064",-170.326735294118,58.4625349579832,8305.54018217675,2009,137,89,3.48593178489152,31.8622738466589,5.63749298402336
"1065",-171.123399159664,58.6302316806723,340.767344877247,2009,137,89,3.48593178489152,31.8622738466589,5.63734549200687
"1066",-171.787285714286,57.8476469747899,2190.51838614416,2009,137,89,3.48593178489152,31.8622738466589,5.63639614083685
"1067",-166.476193277311,57.7358491596639,13260.9961808769,2009,137,89,3.48593178489152,31.8622738466589,5.63441455077635
"1068",-166.608970588235,57.959444789916,19236.3794002313,2009,137,89,3.48593178489152,31.8622738466589,5.6339811759281
"1069",-167.405634453782,58.3507371428571,1832.62947974545,2009,137,89,3.48593178489152,31.8622738466589,5.63127896126226
"1070",-167.67118907563,56.8414666386555,8500.10569681202,2009,137,89,3.48593178489152,31.8622738466589,5.63124092011802
"1071",-168.998962184874,58.3507371428571,11445.5878053342,2009,137,89,3.48593178489152,31.8622738466589,5.63116631490445
"1072",-169.264516806723,58.3507371428571,4721.95166742033,2009,137,89,3.48593178489152,31.8622738466589,5.62930744695716
"1073",-167.936743697479,56.7855677310924,10004.1188703372,2009,137,89,3.48593178489152,31.8622738466589,5.62871452199666
"1074",-169.131739495798,58.3507371428571,11899.3840166075,2009,137,89,3.48593178489152,31.8622738466589,5.62711777868794
"1075",-167.140079831933,57.0091633613445,18738.7958602092,2009,137,89,3.48593178489152,31.8622738466589,5.62317913155563
"1076",-166.476193277311,57.5122535294118,2910.39769828946,2009,137,89,3.48593178489152,31.8622738466589,5.62263273860674
"1077",-171.654508403361,58.6302316806723,7028.44301734338,2009,137,89,3.48593178489152,31.8622738466589,5.62224821255614
"1078",-168.335075630252,56.7296688235294,13013.8768456172,2009,137,89,3.48593178489152,31.8622738466589,5.62201480095491
"1079",-167.936743697479,58.4066360504202,6937.57739661463,2009,137,89,3.48593178489152,31.8622738466589,5.61923157591785
"1080",-167.007302521008,57.0650622689076,24006.6205376192,2009,137,89,3.48593178489152,31.8622738466589,5.61730652422781
"1081",-168.069521008403,58.4066360504202,8055.64455897607,2009,137,89,3.48593178489152,31.8622738466589,5.61728908522246
"1082",-166.476193277311,57.7917480672269,9560.89676974886,2009,137,89,3.48593178489152,31.8622738466589,5.6128650211754
"1083",-167.272857142857,56.9532644537815,8573.18569517428,2009,137,89,3.48593178489152,31.8622738466589,5.61180488607212
"1084",-171.256176470588,57.1768600840336,9899.57613605414,2009,137,89,3.48593178489152,31.8622738466589,5.61118126897567
"1085",-171.787285714286,58.5743327731092,4283.74139872041,2009,137,89,3.48593178489152,31.8622738466589,5.61114812516999
"1086",-167.007302521008,58.2389393277311,14023.2081388612,2009,137,89,3.48593178489152,31.8622738466589,5.61085766348222
"1087",-167.803966386555,58.4066360504202,12281.107176318,2009,137,89,3.48593178489152,31.8622738466589,5.61007958677726
"1088",-170.459512605042,56.7855677310924,12808.7531567261,2009,137,89,3.48593178489152,31.8622738466589,5.60816093356352
"1089",-171.92006302521,58.2948382352941,8200.40995095754,2009,137,89,3.48593178489152,31.8622738466589,5.60796792383112
"1090",-171.92006302521,58.2389393277311,14219.2350921544,2009,137,89,3.48593178489152,31.8622738466589,5.60713885597075
"1091",-168.202298319328,58.4066360504202,14181.5330925761,2009,137,89,3.48593178489152,31.8622738466589,5.6057557380153
"1092",-169.928403361345,58.4066360504202,1851.808373191,2009,137,89,3.48593178489152,31.8622738466589,5.60511118885777
"1093",-171.92006302521,58.3507371428571,3094.53344699187,2009,137,89,3.48593178489152,31.8622738466589,5.60299547388781
"1094",-171.388953781513,57.2886578991597,12084.8886345827,2009,137,89,3.48593178489152,31.8622738466589,5.60237653473197
"1095",-170.193957983193,56.7296688235294,5248.48940352901,2009,137,89,3.48593178489152,31.8622738466589,5.60190386935379
"1096",-171.92006302521,58.1830404201681,12950.1081858079,2009,137,89,3.48593178489152,31.8622738466589,5.60022987704783
"1097",-167.140079831933,58.2948382352941,16214.5314204606,2009,137,89,3.48593178489152,31.8622738466589,5.59990422149745
"1098",-166.874525210084,58.1830404201681,10887.4331144267,2009,137,89,3.48593178489152,31.8622738466589,5.59793897426599
"1099",-170.990621848739,58.6302316806723,7356.15344875362,2009,137,89,3.48593178489152,31.8622738466589,5.59590357963002
"1100",-166.874525210084,57.1209611764706,14436.6774873227,2009,137,89,3.48593178489152,31.8622738466589,5.59544467100342
"1101",-166.476193277311,57.4563546218487,3351.06075601972,2009,137,89,3.48593178489152,31.8622738466589,5.59366390087191
"1102",-171.92006302521,58.4066360504202,4796.45839998844,2009,137,89,3.48593178489152,31.8622738466589,5.59248767503493
"1103",-171.388953781513,58.6861305882353,12204.4245930692,2009,137,89,3.48593178489152,31.8622738466589,5.59148248558962
"1104",-170.725067226891,58.5743327731092,12794.5710554195,2009,137,89,3.48593178489152,31.8622738466589,5.59050156011395
"1105",-171.787285714286,57.7917480672269,4471.14480498242,2009,137,89,3.48593178489152,31.8622738466589,5.58898691934175
"1106",-171.521731092437,58.6861305882353,10525.4349462379,2009,137,89,3.48593178489152,31.8622738466589,5.58892438869783
"1107",-167.67118907563,58.4066360504202,17347.0432531693,2009,137,89,3.48593178489152,31.8622738466589,5.58813974019082
"1108",-171.92006302521,58.127141512605,9025.66556860107,2009,137,89,3.48593178489152,31.8622738466589,5.58695194180399
"1109",-168.335075630252,58.4066360504202,18049.1967401561,2009,137,89,3.48593178489152,31.8622738466589,5.58648279351629
"1110",-169.397294117647,56.6737699159664,16363.0618796137,2009,137,89,3.48593178489152,31.8622738466589,5.58343996307338
"1111",-166.476193277311,57.8476469747899,9178.06419518589,2009,137,89,3.48593178489152,31.8622738466589,5.58215509138973
"1112",-166.608970588235,57.2886578991597,15680.1542057153,2009,137,89,3.48593178489152,31.8622738466589,5.58175284334668
"1113",-169.264516806723,56.6737699159664,9701.2115798628,2009,137,89,3.48593178489152,31.8622738466589,5.58165244429152
"1114",-167.405634453782,56.8973655462185,827.128537660621,2009,137,89,3.48593178489152,31.8622738466589,5.58111196162232
"1115",-169.530071428571,56.6737699159664,13097.8655479327,2009,137,89,3.48593178489152,31.8622738466589,5.57935271721029
"1116",-171.92006302521,58.4625349579832,9295.35382083439,2009,137,89,3.48593178489152,31.8622738466589,5.57677528599694
"1117",-171.256176470588,58.6861305882353,10085.8403389218,2009,137,89,3.48593178489152,31.8622738466589,5.57524022045123
"1118",-166.608970588235,58.015343697479,21354.3770291411,2009,137,89,3.48593178489152,31.8622738466589,5.57521418919935
"1119",-171.123399159664,57.0650622689076,11909.2958712866,2009,137,89,3.48593178489152,31.8622738466589,5.57517914286035
"1120",-169.131739495798,56.6737699159664,3039.61653828775,2009,137,89,3.48593178489152,31.8622738466589,5.57484420946741
"1121",-170.459512605042,58.5184338655462,3720.40100119558,2009,137,89,3.48593178489152,31.8622738466589,5.57460455164996
"1122",-168.202298319328,56.7296688235294,7257.68446894591,2009,137,89,3.48593178489152,31.8622738466589,5.57297984135334
"1123",-170.193957983193,58.4625349579832,1131.7349734451,2009,137,89,3.48593178489152,31.8622738466589,5.57271121593234
"1124",-171.787285714286,58.6302316806723,1941.69017355576,2009,137,89,3.48593178489152,31.8622738466589,5.57092490472307
"1125",-171.654508403361,57.5681524369748,8455.55130966615,2009,137,89,3.48593178489152,31.8622738466589,5.56954555655083
"1126",-169.662848739496,56.6737699159664,8491.5477427913,2009,137,89,3.48593178489152,31.8622738466589,5.56816205492061
"1127",-171.654508403361,58.6861305882353,2857.83414054083,2009,137,89,3.48593178489152,31.8622738466589,5.56735555416647
"1128",-171.92006302521,58.071242605042,3996.25332440892,2009,137,89,3.48593178489152,31.8622738466589,5.56701467897103
"1129",-169.79562605042,58.4066360504202,7669.22809736012,2009,137,89,3.48593178489152,31.8622738466589,5.56690694981956
"1130",-167.272857142857,58.3507371428571,6706.52512481456,2009,137,89,3.48593178489152,31.8622738466589,5.56392274789883
"1131",-168.998962184874,56.6737699159664,6652.80567893199,2009,137,89,3.48593178489152,31.8622738466589,5.56341307898415
"1132",-166.74174789916,58.127141512605,15436.8027396503,2009,137,89,3.48593178489152,31.8622738466589,5.56289925482237
"1133",-168.467852941176,58.4066360504202,15026.5118852969,2009,137,89,3.48593178489152,31.8622738466589,5.56242830675439
"1134",-166.74174789916,57.1768600840336,6844.94779571649,2009,137,89,3.48593178489152,31.8622738466589,5.55834566262847
"1135",-171.521731092437,57.4004557142857,12369.4467279283,2009,137,89,3.48593178489152,31.8622738466589,5.55822619008995
"1136",-171.92006302521,58.5184338655462,10891.9392646545,2009,137,89,3.48593178489152,31.8622738466589,5.55623583116584
"1137",-166.476193277311,57.4004557142857,9552.91229090795,2009,137,89,3.48593178489152,31.8622738466589,5.55382207679979
"1138",-167.538411764706,58.4066360504202,10142.6061299929,2009,137,89,3.48593178489152,31.8622738466589,5.55239889179804
"1139",-168.86618487395,56.6737699159664,11231.6199047941,2009,137,89,3.48593178489152,31.8622738466589,5.54807127273403
"1140",-167.803966386555,56.7855677310924,1916.84706754648,2009,137,89,3.48593178489152,31.8622738466589,5.54736101849911
"1141",-169.79562605042,56.6737699159664,1964.30908059593,2009,137,89,3.48593178489152,31.8622738466589,5.54691980684631
"1142",-166.476193277311,57.9035458823529,12423.0578285541,2009,137,89,3.48593178489152,31.8622738466589,5.54265504453626
"1143",-171.123399159664,58.6861305882353,6139.10111524795,2009,137,89,3.48593178489152,31.8622738466589,5.54120960478959
"1144",-171.92006302521,58.015343697479,5267.52145586781,2009,137,89,3.48593178489152,31.8622738466589,5.54014303139774
"1145",-170.857844537815,58.6302316806723,14077.7130621163,2009,137,89,3.48593178489152,31.8622738466589,5.53967345688026
"1146",-168.600630252101,58.4066360504202,15681.9649527346,2009,137,89,3.48593178489152,31.8622738466589,5.53757808419344
"1147",-169.662848739496,58.4066360504202,15251.641931499,2009,137,89,3.48593178489152,31.8622738466589,5.53677281983742
"1148",-171.787285714286,57.7358491596639,10526.8302395478,2009,137,89,3.48593178489152,31.8622738466589,5.53338021845994
"1149",-171.92006302521,58.5743327731092,8945.78389021346,2009,137,89,3.48593178489152,31.8622738466589,5.53123379406888
"1150",-168.733407563025,56.6737699159664,6138.54581489979,2009,137,89,3.48593178489152,31.8622738466589,5.52834855149564
"1151",-167.538411764706,56.8414666386555,10955.3035462487,2009,137,89,3.48593178489152,31.8622738466589,5.52823777019746
"1152",-171.787285714286,58.6861305882353,4827.33119194816,2009,137,89,3.48593178489152,31.8622738466589,5.52708750520046
"1153",-171.521731092437,58.7420294957983,10895.9452872759,2009,137,89,3.48593178489152,31.8622738466589,5.52042050540674
"1154",-170.592289915966,58.5743327731092,6596.62399007146,2009,137,89,3.48593178489152,31.8622738466589,5.52000798247499
"1155",-170.326735294118,56.7296688235294,8691.2048428528,2009,137,89,3.48593178489152,31.8622738466589,5.51818343975182
"1156",-170.857844537815,56.8973655462185,5772.56045067775,2009,137,89,3.48593178489152,31.8622738466589,5.51734257893814
"1157",-170.725067226891,56.8414666386555,12758.5789733039,2009,137,89,3.48593178489152,31.8622738466589,5.51578171251815
"1158",-168.733407563025,58.4066360504202,16419.2301153739,2009,137,89,3.48593178489152,31.8622738466589,5.51576449732292
"1159",-170.061180672269,58.4625349579832,7272.13684713346,2009,137,89,3.48593178489152,31.8622738466589,5.51438568667656
"1160",-169.530071428571,58.4066360504202,14728.9664820204,2009,137,89,3.48593178489152,31.8622738466589,5.51371968307227
"1161",-169.928403361345,56.6737699159664,7768.48769479191,2009,137,89,3.48593178489152,31.8622738466589,5.51344338721415
"1162",-168.069521008403,56.7296688235294,8100.10943496651,2009,137,89,3.48593178489152,31.8622738466589,5.51335100247979
"1163",-171.388953781513,58.7420294957983,11690.3847823236,2009,137,89,3.48593178489152,31.8622738466589,5.51270286798011
"1164",-171.654508403361,58.7420294957983,3525.60815530389,2009,137,89,3.48593178489152,31.8622738466589,5.50951316814988
"1165",-166.608970588235,58.071242605042,23590.2033381405,2009,137,89,3.48593178489152,31.8622738466589,5.50866132428451
"1166",-166.608970588235,57.2327589915966,9541.64461678575,2009,137,89,3.48593178489152,31.8622738466589,5.50644676167642
"1167",-171.92006302521,57.959444789916,10807.0747154315,2009,137,89,3.48593178489152,31.8622738466589,5.50614885742611
"1168",-167.007302521008,58.2948382352941,14105.4773419292,2009,137,89,3.48593178489152,31.8622738466589,5.50482429794414
"1169",-166.343415966387,57.6240513445378,17420.0728171081,2009,137,89,3.48593178489152,31.8622738466589,5.50348422735387
"1170",-166.476193277311,57.3445568067227,8696.64535082823,2009,137,89,3.48593178489152,31.8622738466589,5.50313704296667
"1171",-170.326735294118,58.5184338655462,10954.3469571324,2009,137,89,3.48593178489152,31.8622738466589,5.50311050939777
"1172",-167.405634453782,58.4066360504202,4962.38560658769,2009,137,89,3.48593178489152,31.8622738466589,5.50255150001135
"1173",-168.600630252101,56.6737699159664,8999.74736557697,2009,137,89,3.48593178489152,31.8622738466589,5.50251189695587
"1174",-166.874525210084,58.2389393277311,6619.80910082907,2009,137,89,3.48593178489152,31.8622738466589,5.50241704744178
"1175",-171.92006302521,58.6302316806723,8083.82584047998,2009,137,89,3.48593178489152,31.8622738466589,5.50212266288982
"1176",-166.343415966387,57.6799502521008,16135.2778039282,2009,137,89,3.48593178489152,31.8622738466589,5.50144255886065
"1177",-168.86618487395,58.4066360504202,16026.4690326848,2009,137,89,3.48593178489152,31.8622738466589,5.4994081032663
"1178",-169.397294117647,58.4066360504202,9808.00478206891,2009,137,89,3.48593178489152,31.8622738466589,5.49721797304391
"1179",-166.343415966387,57.5681524369748,12320.1023454165,2009,137,89,3.48593178489152,31.8622738466589,5.49597728612508
"1180",-166.476193277311,57.959444789916,17369.4345756724,2009,137,89,3.48593178489152,31.8622738466589,5.49477396669687
"1181",-170.990621848739,58.6861305882353,9570.73911617958,2009,137,89,3.48593178489152,31.8622738466589,5.49110497469795
"1182",-167.007302521008,57.0091633613445,25618.2610994284,2009,137,89,3.48593178489152,31.8622738466589,5.49039739148237
"1183",-166.343415966387,57.7358491596639,9937.50039725996,2009,137,89,3.48593178489152,31.8622738466589,5.49011052918037
"1184",-168.998962184874,58.4066360504202,17041.1779200008,2009,137,89,3.48593178489152,31.8622738466589,5.48922704138312
"1185",-169.264516806723,58.4066360504202,9766.22355789638,2009,137,89,3.48593178489152,31.8622738466589,5.48763634457026
"1186",-171.654508403361,57.5122535294118,13053.7686794429,2009,137,89,3.48593178489152,31.8622738466589,5.48739651564154
"1187",-171.256176470588,58.7420294957983,12612.8643545515,2009,137,89,3.48593178489152,31.8622738466589,5.48678047731682
"1188",-170.990621848739,56.9532644537815,7469.12858368732,2009,137,89,3.48593178489152,31.8622738466589,5.48567486401672
"1189",-169.131739495798,58.4066360504202,14645.4412006485,2009,137,89,3.48593178489152,31.8622738466589,5.48518124714999
"1190",-171.388953781513,57.2327589915966,17491.9594321869,2009,137,89,3.48593178489152,31.8622738466589,5.48464015074916
"1191",-167.140079831933,58.3507371428571,14373.1210957303,2009,137,89,3.48593178489152,31.8622738466589,5.48401036915792
"1192",-167.140079831933,56.9532644537815,15789.4029524341,2009,137,89,3.48593178489152,31.8622738466589,5.48339854051914
"1193",-166.874525210084,57.0650622689076,16902.5519479696,2009,137,89,3.48593178489152,31.8622738466589,5.48182807641185
"1194",-170.592289915966,56.7855677310924,6865.15327924288,2009,137,89,3.48593178489152,31.8622738466589,5.48092249280008
"1195",-171.787285714286,58.7420294957983,4855.01822592407,2009,137,89,3.48593178489152,31.8622738466589,5.48005336784193
"1196",-166.343415966387,57.5122535294118,8796.60652607393,2009,137,89,3.48593178489152,31.8622738466589,5.47868112091068
"1197",-166.74174789916,58.1830404201681,9293.10923999296,2009,137,89,3.48593178489152,31.8622738466589,5.47824247258665
"1198",-171.256176470588,57.1209611764706,11343.8729873694,2009,137,89,3.48593178489152,31.8622738466589,5.47734392789539
"1199",-167.936743697479,58.4625349579832,2781.07410476051,2009,137,89,3.48593178489152,31.8622738466589,5.47645509479913
"1200",-168.069521008403,58.4625349579832,4946.83615974317,2009,137,89,3.48593178489152,31.8622738466589,5.4732789743499
"1201",-170.725067226891,58.6302316806723,12878.3597531142,2009,137,89,3.48593178489152,31.8622738466589,5.47150886523055
"1202",-168.467852941176,56.6737699159664,14033.3420582798,2009,137,89,3.48593178489152,31.8622738466589,5.46985683197038
"1203",-166.343415966387,57.7917480672269,3798.6801219619,2009,137,89,3.48593178489152,31.8622738466589,5.46975134702022
"1204",-171.787285714286,57.6799502521008,16652.0223395627,2009,137,89,3.48593178489152,31.8622738466589,5.46956113285592
"1205",-171.92006302521,58.6861305882353,11311.0040248797,2009,137,89,3.48593178489152,31.8622738466589,5.46926011973897
"1206",-167.803966386555,58.4625349579832,10500.8067655619,2009,137,89,3.48593178489152,31.8622738466589,5.46909388538676
"1207",-170.061180672269,56.6737699159664,4544.32394616949,2009,137,89,3.48593178489152,31.8622738466589,5.46564599408719
"1208",-172.052840336134,58.4066360504202,6890.11664689203,2009,137,89,3.48593178489152,31.8622738466589,5.46494304951021
"1209",-171.92006302521,57.9035458823529,12149.4748602496,2009,137,89,3.48593178489152,31.8622738466589,5.46489595427231
"1210",-169.928403361345,58.4625349579832,4084.74808128849,2009,137,89,3.48593178489152,31.8622738466589,5.4646806223341
"1211",-172.052840336134,58.3507371428571,5282.42049386009,2009,137,89,3.48593178489152,31.8622738466589,5.46465171325133
"1212",-168.202298319328,58.4625349579832,12667.9669707962,2009,137,89,3.48593178489152,31.8622738466589,5.46098210753961
"1213",-172.052840336134,58.4625349579832,12013.0262620071,2009,137,89,3.48593178489152,31.8622738466589,5.46011275668087
"1214",-167.272857142857,56.8973655462185,6976.26637731853,2009,137,89,3.48593178489152,31.8622738466589,5.45972205945628
"1215",-172.052840336134,58.2948382352941,7525.4886807382,2009,137,89,3.48593178489152,31.8622738466589,5.45893543248744
"1216",-166.74174789916,57.1209611764706,6827.7502882546,2009,137,89,3.48593178489152,31.8622738466589,5.45838624832678
"1217",-167.67118907563,56.7855677310924,6066.21846189758,2009,137,89,3.48593178489152,31.8622738466589,5.45510923610782
"1218",-171.521731092437,57.3445568067227,12329.7288101276,2009,137,89,3.48593178489152,31.8622738466589,5.45478421662764
"1219",-166.343415966387,57.4563546218487,8957.95906285636,2009,137,89,3.48593178489152,31.8622738466589,5.45139088424593
"1220",-172.052840336134,58.5184338655462,10129.7221134425,2009,137,89,3.48593178489152,31.8622738466589,5.45048220321102
"1221",-171.521731092437,58.7979284033613,11287.9348706936,2009,137,89,3.48593178489152,31.8622738466589,5.44980410842848
"1222",-167.67118907563,58.4625349579832,18222.7576575526,2009,137,89,3.48593178489152,31.8622738466589,5.44946149816513
"1223",-171.654508403361,58.7979284033613,8474.93026398908,2009,137,89,3.48593178489152,31.8622738466589,5.44916163314501
"1224",-172.052840336134,58.2389393277311,7401.74787513083,2009,137,89,3.48593178489152,31.8622738466589,5.44752715312329
"1225",-170.459512605042,58.5743327731092,6241.48235132487,2009,137,89,3.48593178489152,31.8622738466589,5.44442755932805
"1226",-171.123399159664,58.7420294957983,12350.3171712742,2009,137,89,3.48593178489152,31.8622738466589,5.44377985727165
"1227",-167.936743697479,56.7296688235294,11768.4380857733,2009,137,89,3.48593178489152,31.8622738466589,5.44281567711426
"1228",-166.476193277311,57.2886578991597,9021.82477892134,2009,137,89,3.48593178489152,31.8622738466589,5.44167727648461
"1229",-168.335075630252,58.4625349579832,18332.0721586755,2009,137,89,3.48593178489152,31.8622738466589,5.44138207027703
"1230",-166.343415966387,57.8476469747899,2715.76128951729,2009,137,89,3.48593178489152,31.8622738466589,5.44059435161434
"1231",-167.272857142857,58.4066360504202,8135.00737726692,2009,137,89,3.48593178489152,31.8622738466589,5.43908586499942
"1232",-166.476193277311,58.015343697479,22941.9166044732,2009,137,89,3.48593178489152,31.8622738466589,5.43894234778096
"1233",-172.052840336134,58.5743327731092,4006.74672698434,2009,137,89,3.48593178489152,31.8622738466589,5.43636516736108
"1234",-170.193957983193,58.5184338655462,7239.06932349768,2009,137,89,3.48593178489152,31.8622738466589,5.4352798403907
"1235",-166.608970588235,58.127141512605,18087.4410611237,2009,137,89,3.48593178489152,31.8622738466589,5.43480281527936
"1236",-171.92006302521,58.7420294957983,12334.7270351331,2009,137,89,3.48593178489152,31.8622738466589,5.43301380991981
"1237",-171.388953781513,58.7979284033613,5740.57229207456,2009,137,89,3.48593178489152,31.8622738466589,5.43222388226177
"1238",-171.787285714286,58.7979284033613,9107.57019682599,2009,137,89,3.48593178489152,31.8622738466589,5.43022526252058
"1239",-172.052840336134,58.1830404201681,11410.8777132052,2009,137,89,3.48593178489152,31.8622738466589,5.43018527822453
"1240",-168.335075630252,56.6737699159664,11262.7914600586,2009,137,89,3.48593178489152,31.8622738466589,5.42934289885742
"1241",-170.857844537815,58.6861305882353,8838.28202906494,2009,137,89,3.48593178489152,31.8622738466589,5.427117713471
"1242",-169.79562605042,58.4625349579832,8429.40093394764,2009,137,89,3.48593178489152,31.8622738466589,5.42562120868755
"1243",-171.123399159664,57.0091633613445,16876.6870943417,2009,137,89,3.48593178489152,31.8622738466589,5.42356856319685
"1244",-166.608970588235,57.1768600840336,3672.60970595342,2009,137,89,3.48593178489152,31.8622738466589,5.42057864748897
"1245",-172.052840336134,58.6302316806723,2601.17301408654,2009,137,89,3.48593178489152,31.8622738466589,5.41804929514679
"1246",-168.467852941176,58.4625349579832,13040.2757271095,2009,137,89,3.48593178489152,31.8622738466589,5.41742551698216
"1247",-167.405634453782,56.8414666386555,6943.5899882788,2009,137,89,3.48593178489152,31.8622738466589,5.41707798808025
"1248",-167.538411764706,58.4625349579832,14187.4785341431,2009,137,89,3.48593178489152,31.8622738466589,5.41654057414266
"1249",-171.92006302521,57.8476469747899,9352.92416478662,2009,137,89,3.48593178489152,31.8622738466589,5.41624059245502
"1250",-166.343415966387,57.4004557142857,8589.94696941273,2009,137,89,3.48593178489152,31.8622738466589,5.41395644456908
"1251",-170.459512605042,56.7296688235294,11517.1418166098,2009,137,89,3.48593178489152,31.8622738466589,5.41297687948088
"1252",-172.052840336134,58.127141512605,9325.98293059444,2009,137,89,3.48593178489152,31.8622738466589,5.40668306382937
"1253",-166.343415966387,57.9035458823529,8808.52316139654,2009,137,89,3.48593178489152,31.8622738466589,5.40295674048783
"1254",-166.874525210084,58.2948382352941,6810.05902584473,2009,137,89,3.48593178489152,31.8622738466589,5.40088654148136
"1255",-170.193957983193,56.6737699159664,1537.42899744062,2009,137,89,3.48593178489152,31.8622738466589,5.40015925958761
"1256",-171.787285714286,57.6240513445378,14896.9889352062,2009,137,89,3.48593178489152,31.8622738466589,5.39748647923306
"1257",-171.256176470588,58.7979284033613,7438.90606683303,2009,137,89,3.48593178489152,31.8622738466589,5.39705585080011
