"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","reg.SST"
"561",1791,"1HE07","30",5,"2007-04-14 13:55","1HE07 30 5 60BON 1",0,0,2007,4,57.90867,-169.06934,104,93.02267,71,"1HE07_57.90867_-169.06934_2007-04-14 13:55_333",0,446,"4/14/2007",234261,2.04821184732869
"562",1792,"1HE07","20",2,"2007-04-13 14:43","1HE07 20 2 60BON 1",0,0,2007,4,57.421,-166.80983,103,92.92748,70,"1HE07_57.421_-166.80983_2007-04-13 14:43_333",0,446,"4/13/2007",234261,2.04821184732869
"563",1797,"DY14-06","191",1,"2014-06-04 9:03","DY14-06 191 1 60BON 1",0,0,2014,6,58.087,-170.069,155,111.9927,73,"DY14-06_58.087_-170.069_2014-06-04 9:03_505",0,521,"6/4/2014",228355,2.35558631629625
"564",1798,"DY14-06","193",1,"2014-06-04 12:05","DY14-06 193 1 60BON 1",0,0,2014,6,57.8498,-170.7982,155,145.41086,84,"DY14-06_57.8498_-170.7982_2014-06-04 12:05_505",0,521,"6/4/2014",228355,2.35558631629625
"565",1800,"DY14-06","91",1,"2014-05-27 10:18","DY14-06 91 1 60BON 1",0,0,2014,5,57.1212,-162.0702,147,92.11056,57,"DY14-06_57.1212_-162.0702_2014-05-27 10:18_505",0,521,"5/27/2014",228355,2.35558631629625
"566",1802,"2AR09","18",2,"2009-06-29 2:13","2AR09 18 2 60BON 1",0,0,2009,6,58.02417,-170.99001,180,130.22736,84,"2AR09_58.02417_-170.99001_2009-06-29 2:13_333",0,311,"6/29/2009",225280,2.01650680783778
"567",1803,"2DY10","14",2,"2010-05-07 17:25","2DY10 14 2 60BON 2",0,0,2010,5,55.24333,-166.27499,127,264.4682,133,"2DY10_55.24333_-166.27499_2010-05-07 17:25_500",0,370,"5/7/2010",227957,1.7191427893056
"568",1804,"DY14-06","220",1,"2014-06-06 4:55","DY14-06 220 1 60BON 1",98.3047,142.47058,2014,6,59.1852,-171.215,157,133.36087,78,"DY14-06_59.1852_-171.215_2014-06-06 4:55_505",19,521,"6/6/2014",228355,2.35558631629625
"569",1805,"DY14-06","30",1,"2014-05-23 9:25","DY14-06 30 1 60BON 1",0,0,2014,5,55.169,-164.7068,143,171.04295,102,"DY14-06_55.169_-164.7068_2014-05-23 9:25_505",0,521,"5/23/2014",228355,2.35558631629625
"570",1812,"3MF06","51",2,"2006-05-15 6:16","3MF06 51 2 60BON 1",0,0,2006,5,55.28783,-164.32716,135,136.66118,97,"3MF06_55.28783_-164.32716_2006-05-15 6:16_505",0,442,"5/15/2006",242629,2.42155912848945
"571",1813,"2DY08","10",2,"2008-05-09 22:05","2DY08 10 2 60BON 1",0,0,2008,5,55.47017,-167.95934,129,227.53897,148,"2DY08_55.47017_-167.95934_2008-05-09 22:05_333",0,331,"5/9/2008",227649,1.64111977631312
"572",1814,"1DY12","66",3,"2012-05-08 13:22","1DY12 66 3 60BON 1",344.76129,574.60214,2012,5,56.86067,-164.0747,128,135.7461,73,"1DY12_56.86067_-164.0747_2012-05-08 13:22_505",78,429,"5/8/2012",234044,1.39350471514663
"573",1820,"1TT06","100",2,"2006-05-09 3:56","1TT06 100 2 60BON 1",2540.73983,4457.4383,2006,5,58.0015,-167.35133,129,103.87132,67,"1TT06_58.0015_-167.35133_2006-05-09 3:56_333",463,442,"5/9/2006",242629,2.42155912848945
"574",1821,"1TT06","54",2,"2006-04-28 0:55","1TT06 54 2 60BON 2",125.98495,157.48119,2006,4,58.57917,-171.34166,118,158.74912,90,"1TT06_58.57917_-171.34166_2006-04-28 0:55_333",25,442,"4/28/2006",242629,2.42155912848945
"575",1824,"3MF06","54",2,"2006-05-15 13:46","3MF06 54 2 60BON 1",0,0,2006,5,55.847,-164.38651,135,135.87779,95,"3MF06_55.847_-164.38651_2006-05-15 13:46_505",0,442,"5/15/2006",242629,2.42155912848945
"576",1825,"1TT06","56",2,"2006-04-28 7:48","1TT06 56 2 60BON 1",272.38145,296.06679,2006,4,58.46733,-171.76016,118,179.01366,100,"1TT06_58.46733_-171.76016_2006-04-28 7:48_333",53,442,"4/28/2006",242629,2.42155912848945
"577",1826,"1OM06","11",1,"2006-06-23 15:45","1OM06 11 1 60BON 1",0,0,2006,6,57.0015,-167.99634,174,129.38129,79,"1OM06_57.0015_-167.99634_2006-06-23 15:45_505",0,442,"6/23/2006",242629,2.42155912848945
"578",1831,"1OM06","3",2,"2006-06-22 8:12","1OM06 3 2 60BON 1",0,0,2006,6,55.99983,-166.00017,173,159.11807,112,"1OM06_55.99983_-166.00017_2006-06-22 8:12_505",0,442,"6/22/2006",242629,2.42155912848945
"579",1833,"1TT06","39",2,"2006-04-24 0:49","1TT06 39 2 60BON 1",59.49314,78.28044,2006,4,58.4435,-171.06101,114,127.74583,86,"1TT06_58.4435_-171.06101_2006-04-24 0:49_333",10,442,"4/24/2006",242629,2.42155912848945
"580",1836,"7MF95","111",1,"1995-05-14 7:33","7MF95 111 1 60BON 1",50.79959,141.10998,1995,5,55.305,-163.3402,134,70.86671,49,"7MF95_55.305_-163.3402_1995-05-14 7:33_333",10,275,"5/14/1995",257129,2.12100473001101
"581",1841,"7MF95","23",1,"1995-05-06 12:50","7MF95 23 1 60BON 1",22.46871,37.44784,1995,5,57.06533,-165.05631,126,133.51904,68,"7MF95_57.06533_-165.05631_1995-05-06 12:50_333",5,275,"5/6/1995",257129,2.12100473001101
"582",1842,"7MF95","28",1,"1995-05-06 21:07","7MF95 28 1 60BON 1",0,0,1995,5,56.46683,-166.96069,126,149.18192,101,"7MF95_56.46683_-166.96069_1995-05-06 21:07_333",0,275,"5/6/1995",257129,2.12100473001101
"583",1846,"7MF95","77",1,"1995-05-11 12:00","7MF95 77 1 60BON 1",0,0,1995,5,55.66967,-167.6637,131,166.11275,134,"7MF95_55.66967_-167.6637_1995-05-11 12:00_333",0,275,"5/11/1995",257129,2.12100473001101
"584",1848,"3MF79","V004A",2,"1979-06-02 22:31","3MF79 V004A 2 60BON 1",0,0,1979,6,56.05167,-166.595,153,168.75987,124,"3MF79_56.05167_-166.595_1979-06-02 22:31_505",0,126,"6/2/1979",227682,2.50750054666484
"585",1851,"DY13-05","39",2,"2013-05-07 21:54","DY13-05 39 2 60BON 1",16.72903,25.34702,2013,5,57.5277,-168.6135,127,118.35712,72,"DY13-05_57.5277_-168.6135_2013-05-07 21:54_500",3,63,"5/7/2013",234526,1.86205074173168
"586",1860,"DY15-04","38",2,"2015-05-02 21:21","DY15-04 38 2 60BON 1",10.42209,16.80983,2015,5,57.4992,-167.353,122,118.978,71,"DY15-04_57.4992_-167.353_2015-05-02 21:21_505",2,160,"5/2/2015",221437,2.87572231122671
"587",1861,"DY15-04","40",2,"2015-05-02 23:51","DY15-04 40 2 60BON 1",0,0,2015,5,57.5028,-167.992,122,137.428,72,"DY15-04_57.5028_-167.992_2015-05-02 23:51_505",0,160,"5/2/2015",221437,2.87572231122671
"588",1862,"DY15-04","42",2,"2015-05-03 2:22","DY15-04 42 2 60BON 1",0,0,2015,5,57.5285,-168.6145,123,149.565,73,"DY15-04_57.5285_-168.6145_2015-05-03 2:22_505",0,160,"5/3/2015",221437,2.87572231122671
"589",1863,"DY15-04","43",2,"2015-05-03 4:10","DY15-04 43 2 60BON 1",0,0,2015,5,57.6565,-169.0065,123,124.665,70,"DY15-04_57.6565_-169.0065_2015-05-03 4:10_505",0,160,"5/3/2015",221437,2.87572231122671
"590",1864,"DY15-04","45",5,"2015-05-03 9:27","DY15-04 45 5 60BON 1",16.22553,25.3524,2015,5,57.8325,-168.8893,123,118.332,72,"DY15-04_57.8325_-168.8893_2015-05-03 9:27_505",3,160,"5/3/2015",221437,2.87572231122671
"591",1865,"DY15-04","46",2,"2015-05-03 11:21","DY15-04 46 2 60BON 1",169.16642,277.32199,2015,5,58.0692,-168.7278,123,129.813,71,"DY15-04_58.0692_-168.7278_2015-05-03 11:21_505",36,160,"5/3/2015",221437,2.87572231122671
"592",1866,"DY15-04","44",2,"2015-05-03 6:24","DY15-04 44 2 60BON 1",4.88005,7.87104,2015,5,57.7652,-168.4683,123,127.048,72,"DY15-04_57.7652_-168.4683_2015-05-03 6:24_505",1,160,"5/3/2015",221437,2.87572231122671
"593",1867,"DY15-04","49",2,"2015-05-03 15:50","DY15-04 49 2 60BON 1",187.96138,303.16351,2015,5,58.0468,-169.668,123,131.942,72,"DY15-04_58.0468_-169.668_2015-05-03 15:50_505",40,160,"5/3/2015",221437,2.87572231122671
"594",1868,"DY15-04","51",2,"2015-05-03 19:17","DY15-04 51 2 60BON 1",74.47409,112.83953,2015,5,58.2212,-170.0862,123,124.07,74,"DY15-04_58.2212_-170.0862_2015-05-03 19:17_505",14,160,"5/3/2015",221437,2.87572231122671
"595",1872,"6MF95","101",1,"1995-04-26 21:25","6MF95 101 1 60BON 1",0,0,1995,4,55.788,-167.30901,116,175.99498,130,"6MF95_55.788_-167.30901_1995-04-26 21:25_333",0,275,"4/26/1995",257129,2.12100473001101
"596",1878,"4MF03","34",2,"2003-05-20 19:25","4MF03 34 2 60BON 1",19.31203,28.40005,2003,5,56.57983,-161.01016,140,140.84483,71,"4MF03_56.57983_-161.01016_2003-05-20 19:25_505",4,125,"5/20/2003",255366,2.72487502664359
"597",1879,"4MF03","44",2,"2003-05-22 22:18","4MF03 44 2 60BON 1",0,0,2003,5,56.225,-162.20334,142,133.46036,78,"4MF03_56.225_-162.20334_2003-05-22 22:18_505",0,125,"5/22/2003",255366,2.72487502664359
"598",1880,"4MF03","47",1,"2003-05-23 4:01","4MF03 47 1 60BON 1",0,0,2003,5,55.86666,-163.37167,143,192.70439,88,"4MF03_55.86666_-163.37167_2003-05-23 4:01_505",0,125,"5/23/2003",255366,2.72487502664359
"599",1883,"6MF95","122",1,"1995-04-28 14:59","6MF95 122 1 60BON 1",0,0,1995,4,55.94333,-164.9572,118,132.82716,98,"6MF95_55.94333_-164.9572_1995-04-28 14:59_333",0,275,"4/28/1995",257129,2.12100473001101
"600",1885,"6MF95","143",1,"1995-04-30 17:04","6MF95 143 1 60BON 1",7.69636,11.48711,1995,4,54.9155,-164.795,120,87.05413,74,"6MF95_54.9155_-164.795_1995-04-30 17:04_333",1,275,"4/30/1995",257129,2.12100473001101
"601",1886,"6MF95","146",1,"1995-04-30 19:29","6MF95 146 1 60BON 1",0,0,1995,4,54.95083,-164.98351,120,119.57319,92,"6MF95_54.95083_-164.98351_1995-04-30 19:29_333",0,275,"4/30/1995",257129,2.12100473001101
"602",1892,"3MF79","V015A",9,"1979-06-06 0:36","3MF79 V015A 9 60BON 1",0,0,1979,6,57.05833,-165.04671,157,83.356,68,"3MF79_57.05833_-165.04671_1979-06-06 0:36_505",0,126,"6/6/1979",227682,2.50750054666484
"603",1893,"3MF79","G008A",2,"1979-06-01 23:20","3MF79 G008A 2 60BON 1",0,0,1979,6,55.655,-167.065,152,168.15161,134,"3MF79_55.655_-167.065_1979-06-01 23:20_505",0,126,"6/1/1979",227682,2.50750054666484
"604",1901,"3MF79","G054A",2,"1979-06-26 6:35","3MF79 G054A 2 60BON 1",0,0,1979,6,56.74667,-170.06329,177,122.16075,82,"3MF79_56.74667_-170.06329_1979-06-26 6:35_505",0,126,"6/26/1979",227682,2.50750054666484
"605",1902,"1AK11","7",2,"2011-06-16 1:30","1AK11 7 2 60BON 1",0,0,2011,6,55.98833,-164.61166,167,151.68855,90,"1AK11_55.98833_-164.61166_2011-06-16 1:30_333",0,208,"6/16/2011",232110,2.38919509730641
"606",1903,"1AK11","8",2,"2011-06-20 23:30","1AK11 8 2 60BON 1",0,0,2011,6,56.96667,-167.06833,171,92.09576,71,"1AK11_56.96667_-167.06833_2011-06-20 23:30_333",0,208,"6/20/2011",232110,2.38919509730641
"607",1904,"1AR07","10",2,"2007-06-19 3:39","1AR07 10 2 60BON 1",757.4102,3293.08781,2007,6,58.68283,-163.422,170,36.74363,27,"1AR07_58.68283_-163.422_2007-06-19 3:39_333",121,446,"6/19/2007",234261,2.04821184732869
"608",1905,"1AR07","13",2,"2007-06-22 15:37","1AR07 13 2 60BON 1",0,0,2007,6,55.04317,-164.61084,173,97.75127,64,"1AR07_55.04317_-164.61084_2007-06-22 15:37_333",0,446,"6/22/2007",234261,2.04821184732869
"609",1906,"1AR07","2",2,"2007-06-11 3:39","1AR07 2 2 60BON 1",0,0,2007,6,58.01833,-162.00684,162,91.53421,53,"1AR07_58.01833_-162.00684_2007-06-11 3:39_333",0,446,"6/11/2007",234261,2.04821184732869
"610",1907,"1AR09","2",2,"2009-06-07 4:33","1AR09 2 2 60BON 2",35.85882,52.73355,2009,6,56.34483,-162.18134,158,132.74281,78,"1AR09_56.34483_-162.18134_2009-06-07 4:33_333",7,311,"6/7/2009",225280,2.01650680783778
"611",1910,"1DY11","32",5,"2011-05-23 13:26","1DY11 32 5 60BON 1",193.4931,293.17136,2011,5,57.83317,-168.88567,143,133.028,73,"1DY11_57.83317_-168.88567_2011-05-23 13:26_333",39,208,"5/23/2011",232110,2.38919509730641
"612",1913,"DY14-06","62",1,"2014-05-25 13:21","DY14-06 62 1 60BON 1",0,0,2014,5,56.762,-163.2413,145,96.15214,73,"DY14-06_56.762_-163.2413_2014-05-25 13:21_505",0,521,"5/25/2014",228355,2.35558631629625
"613",1917,"1DY11","11",5,"2011-05-21 23:02","1DY11 11 5 60BON 1",11.80796,18.16609,2011,5,59.91367,-171.69966,141,110.09525,71,"1DY11_59.91367_-171.69966_2011-05-21 23:02_333",2,208,"5/21/2011",232110,2.38919509730641
"614",1920,"1MF99","32",1,"1999-04-16 11:30","1MF99 32 1 60BON 1",0,0,1999,4,55.9255,-165.9362,106,180.60895,120,"1MF99_55.9255_-165.9362_1999-04-16 11:30_505",0,112,"4/16/1999",246131,2.00947751157048
"615",1921,"1MF99","33",1,"1999-04-16 13:07","1MF99 33 1 60BON 1",0,0,1999,4,55.80717,-166.317,106,175.13767,130,"1MF99_55.80717_-166.317_1999-04-16 13:07_505",0,112,"4/16/1999",246131,2.00947751157048
"616",1923,"1MP91","G024A",1,"1991-04-16 19:30","1MP91 G024A 1 60BON 1",0,0,1991,4,55.93333,-164.3,106,72.99502,89,"1MP91_55.93333_-164.3_1991-04-16 19:30_333",0,81,"4/16/1991",284096,2.10772019863191
"617",1924,"1MP91","G041A",1,"1991-04-19 16:05","1MP91 G041A 1 60BON 1",0,0,1991,4,55.78333,-165.98331,109,130.02405,118,"1MP91_55.78333_-165.98331_1991-04-19 16:05_333",0,81,"4/19/1991",284096,2.10772019863191
"618",1925,"1MP91","G098A",1,"1991-04-27 17:35","1MP91 G098A 1 60BON 1",0,0,1991,4,57,-171.8333,117,85.24024,110,"1MP91_57_-171.8333_1991-04-27 17:35_333",0,81,"4/27/1991",284096,2.10772019863191
"619",1943,"1HE07","135",3,"2007-04-29 17:50","1HE07 135 3 60BON 2",0,0,2007,4,58.45717,-170.72034,119,130.54271,78,"1HE07_58.45717_-170.72034_2007-04-29 17:50_333",0,446,"4/29/2007",234261,2.04821184732869
"620",1947,"DY14-06","227",1,"2014-06-06 16:52","DY14-06 227 1 60BON 1",0,0,2014,6,58.8275,-172.3052,157,165.4017,100,"DY14-06_58.8275_-172.3052_2014-06-06 16:52_505",0,521,"6/6/2014",228355,2.35558631629625
"621",1948,"1HE07","28",2,"2007-04-14 5:36","1HE07 28 2 60BON 1",0,0,2007,4,57.797,-168.86684,104,84.43328,71,"1HE07_57.797_-168.86684_2007-04-14 5:36_333",0,446,"4/14/2007",234261,2.04821184732869
"622",1949,"1HE07","52",3,"2007-04-16 19:59","1HE07 52 3 60BON 1",0,0,2007,4,60.25467,-173.52667,106,108.54594,68,"1HE07_60.25467_-173.52667_2007-04-16 19:59_333",0,446,"4/16/2007",234261,2.04821184732869
"623",1951,"1DY12","60",1,"2012-05-05 8:36","1DY12 60 1 60BON 1",0,0,2012,5,55.81133,-166.3248,125,298.2454,128,"1DY12_55.81133_-166.3248_2012-05-05 8:36_505",0,429,"5/5/2012",234044,1.39350471514663
"624",1952,"DY14-06","44",1,"2014-05-24 8:51","DY14-06 44 1 60BON 1",18.22798,46.73841,2014,5,55.3037,-163.3367,144,85.58272,49,"DY14-06_55.3037_-163.3367_2014-05-24 8:51_505",4,521,"5/24/2014",228355,2.35558631629625
"625",1954,"DY14-06","21",1,"2014-05-22 17:05","DY14-06 21 1 60BON 1",0,0,2014,5,55.053,-165.1058,142,208.51765,112,"DY14-06_55.053_-165.1058_2014-05-22 17:05_505",0,521,"5/22/2014",228355,2.35558631629625
"626",1955,"DY14-06","210",1,"2014-06-05 14:08","DY14-06 210 1 60BON 1",0,0,2014,6,57.9288,-172.3443,156,188.19061,107,"DY14-06_57.9288_-172.3443_2014-06-05 14:08_505",0,521,"6/5/2014",228355,2.35558631629625
"627",1973,"DY14-06","194",1,"2014-06-04 13:31","DY14-06 194 1 60BON 1",0,0,2014,6,57.7307,-171.1682,155,185.80091,92,"DY14-06_57.7307_-171.1682_2014-06-04 13:31_505",0,521,"6/4/2014",228355,2.35558631629625
"628",1982,"1DY12","13",2,"2012-04-29 18:44","1DY12 13 2 60BON 1",0,0,2012,4,54.44683,-164.9885,119,84.8459,48,"1DY12_54.44683_-164.9885_2012-04-29 18:44_505",0,429,"4/29/2012",234044,1.39350471514663
"629",1983,"DY14-06","53",1,"2014-05-24 23:47","DY14-06 53 1 60BON 1",0,0,2014,5,55.8647,-163.3723,144,165.97919,91,"DY14-06_55.8647_-163.3723_2014-05-24 23:47_505",0,521,"5/24/2014",228355,2.35558631629625
"630",1988,"DY14-06","222",1,"2014-06-06 8:10","DY14-06 222 1 60BON 1",56.78546,74.71771,2014,6,58.845,-171.348,157,133.83707,86,"DY14-06_58.845_-171.348_2014-06-06 8:10_505",10,521,"6/6/2014",228355,2.35558631629625
"631",1990,"1TT06","47",2,"2006-04-24 18:55","1TT06 47 2 60BON 1",35.30751,47.07668,2006,4,58.39267,-171.0125,114,148.69359,85,"1TT06_58.39267_-171.0125_2006-04-24 18:55_333",7,442,"4/24/2006",242629,2.42155912848945
"632",1992,"6MF95","90",2,"1995-04-26 0:04","6MF95 90 2 60BON 1",0,0,1995,4,55.38517,-164.9137,116,138.65547,102,"6MF95_55.38517_-164.9137_1995-04-26 0:04_333",0,275,"4/26/1995",257129,2.12100473001101
"633",1994,"DY14-06","39",1,"2014-05-24 0:35","DY14-06 39 1 60BON 1",0,0,2014,5,56.064,-164.571,144,141.69056,93,"DY14-06_56.064_-164.571_2014-05-24 0:35_505",0,521,"5/24/2014",228355,2.35558631629625
"634",1995,"DY14-06","78",1,"2014-05-26 13:22","DY14-06 78 1 60BON 1",0,0,2014,5,56.6818,-161.6327,146,111.44801,83,"DY14-06_56.6818_-161.6327_2014-05-26 13:22_505",0,521,"5/26/2014",228355,2.35558631629625
"635",1999,"1TT06","59",2,"2006-04-28 13:25","1TT06 59 2 60BON 1",142.29254,146.69334,2006,4,58.16917,-172.37117,118,163.60661,107,"1TT06_58.16917_-172.37117_2006-04-28 13:25_333",24,442,"4/28/2006",242629,2.42155912848945
"636",2002,"7MF95","114",1,"1995-05-14 13:10","7MF95 114 1 60BON 1",0,0,1995,5,54.94717,-164.50079,134,68.0305,45,"7MF95_54.94717_-164.50079_1995-05-14 13:10_333",0,275,"5/14/1995",257129,2.12100473001101
"637",2008,"DY13-05","30",2,"2013-05-05 12:25","DY13-05 30 2 60BON 1",26.41877,40.02844,2013,5,57.0163,-164.2143,125,124.9112,70,"DY13-05_57.0163_-164.2143_2013-05-05 12:25_500",5,63,"5/5/2013",234526,1.86205074173168
"638",2009,"1TT06","30",2,"2006-04-22 23:26","1TT06 30 2 60BON 1",23.98866,38.69139,2006,4,58.4935,-169.995,112,155.07326,72,"1TT06_58.4935_-169.995_2006-04-22 23:26_333",6,442,"4/22/2006",242629,2.42155912848945
"639",2011,"7MF95","24",1,"1995-05-06 14:30","7MF95 24 1 60BON 1",37.43927,55.87951,1995,5,56.94517,-165.4377,126,107.37389,68,"7MF95_56.94517_-165.4377_1995-05-06 14:30_333",6,275,"5/6/1995",257129,2.12100473001101
"640",2012,"7MF95","30",1,"1995-05-07 0:08","7MF95 30 1 60BON 1",0,0,1995,5,56.22833,-167.7133,127,178.81459,129,"7MF95_56.22833_-167.7133_1995-05-07 0:08_333",0,275,"5/7/1995",257129,2.12100473001101
"641",2014,"7MF95","38",1,"1995-05-07 14:26","7MF95 38 1 60BON 1",16.03204,23.92841,1995,5,56.72433,-165.2208,127,83.58265,72,"7MF95_56.72433_-165.2208_1995-05-07 14:26_333",2,275,"5/7/1995",257129,2.12100473001101
"642",2015,"7MF95","54",1,"1995-05-09 11:02","7MF95 54 1 60BON 1",0,0,1995,5,55.92783,-165.9388,129,142.92844,117,"7MF95_55.92783_-165.9388_1995-05-09 11:02_333",0,275,"5/9/1995",257129,2.12100473001101
"643",2016,"7MF95","55",1,"1995-05-09 12:45","7MF95 55 1 60BON 1",0,0,1995,5,56.04733,-165.5533,129,136.94832,98,"7MF95_56.04733_-165.5533_1995-05-09 12:45_333",0,275,"5/9/1995",257129,2.12100473001101
"644",2017,"7MF95","74",1,"1995-05-11 4:59","7MF95 74 1 60BON 1",0,0,1995,5,55.5875,-166.1093,131,152.00198,122,"7MF95_55.5875_-166.1093_1995-05-11 4:59_333",0,275,"5/11/1995",257129,2.12100473001101
"645",2019,"7MF95","94",2,"1995-05-12 23:21","7MF95 94 2 60BON 1",0,0,1995,5,55.62633,-164.1472,132,122.23831,89,"7MF95_55.62633_-164.1472_1995-05-12 23:21_333",0,275,"5/12/1995",257129,2.12100473001101
"646",2029,"6MF95","62",2,"1995-04-22 13:32","6MF95 62 2 60BON 1",0,0,1995,4,54.659,-165.28799,112,130.51718,116,"6MF95_54.659_-165.28799_1995-04-22 13:32_333",0,275,"4/22/1995",257129,2.12100473001101
"647",2030,"DY13-05","33",10,"2013-05-07 1:13","DY13-05 33 10 60BON 1",74.87919,115.19875,2013,5,57.8643,-168.8863,127,112.84845,72,"DY13-05_57.8643_-168.8863_2013-05-07 1:13_500",13,63,"5/7/2013",234526,1.86205074173168
"648",2031,"DY13-05","35",2,"2013-05-07 5:55","DY13-05 35 2 60BON 1",38.09272,59.51988,2013,5,58.0607,-168.7283,127,151.20998,71,"DY13-05_58.0607_-168.7283_2013-05-07 5:55_500",9,63,"5/7/2013",234526,1.86205074173168
"649",2032,"DY13-05","18",2,"2013-05-04 8:10","DY13-05 18 2 60BON 1",4.10206,3.41838,2013,5,54.9333,-165.4812,124,292.53595,125,"DY13-05_54.9333_-165.4812_2013-05-04 8:10_500",1,63,"5/4/2013",234526,1.86205074173168
"650",2035,"6MF97","21",2,"1997-05-06 13:15","6MF97 21 2 60BON 1",6.88254,6.09074,1997,5,55.92233,-166.16034,126,164.18358,124,"6MF97_55.92233_-166.16034_1997-05-06 13:15_333",1,132,"5/6/1997",247943,2.37767837076569
"651",2038,"3MF93","35",1,"1993-04-19 0:51","3MF93 35 1 60BON 1",0,0,1993,4,53.78167,-167.2917,109,171.85701,144,"3MF93_53.78167_-167.2917_1993-04-19 0:51_333",0,119,"4/19/1993",268008,2.2848122641717
"652",2043,"6MF95","106",1,"1995-04-27 5:16","6MF95 106 1 60BON 1",0,0,1995,4,55.46683,-166.48731,117,168.18826,127,"6MF95_55.46683_-166.48731_1995-04-27 5:16_333",0,275,"4/27/1995",257129,2.12100473001101
"653",2047,"3MF79","V015A",2,"1979-06-05 22:32","3MF79 V015A 2 60BON 1",0,0,1979,6,57.06333,-165.0533,156,83.09104,68,"3MF79_57.06333_-165.0533_1979-06-05 22:32_505",0,126,"6/5/1979",227682,2.50750054666484
"654",2049,"DY13-05","41",2,"2013-05-08 0:53","DY13-05 41 2 60BON 1",52.46564,79.49339,2013,5,57.509,-167.9878,128,113.21696,72,"DY13-05_57.509_-167.9878_2013-05-08 0:53_500",9,63,"5/8/2013",234526,1.86205074173168
"655",2051,"4MF99","4",1,"1999-05-17 7:34","4MF99 4 1 60BON 1",0,0,1999,5,54.06033,-167.77431,137,317.7121,0,"4MF99_54.06033_-167.77431_1999-05-17 7:34_505",0,112,"5/17/1999",246131,2.00947751157048
"656",2053,"6MF95","114",1,"1995-04-27 23:30","6MF95 114 1 60BON 1",0,0,1995,4,55.80367,-166.3165,117,174.39278,122,"6MF95_55.80367_-166.3165_1995-04-27 23:30_333",0,275,"4/27/1995",257129,2.12100473001101
"657",2054,"6MF95","131",1,"1995-04-29 6:27","6MF95 131 1 60BON 1",63.55179,93.45852,1995,4,56.8435,-164.83299,119,117.69928,75,"6MF95_56.8435_-164.83299_1995-04-29 6:27_333",11,275,"4/29/1995",257129,2.12100473001101
"658",2055,"6MF95","137",1,"1995-04-29 16:16","6MF95 137 1 60BON 1",13.80518,17.92881,1995,4,56.40617,-164.4053,119,111.55229,84,"6MF95_56.40617_-164.4053_1995-04-29 16:16_333",2,275,"4/29/1995",257129,2.12100473001101
"659",2072,"6MF95","29",1,"1995-04-19 17:40","6MF95 29 1 60BON 1",0,0,1995,4,55.893,-167.87781,109,166.48128,128,"6MF95_55.893_-167.87781_1995-04-19 17:40_333",0,275,"4/19/1995",257129,2.12100473001101
"660",2074,"4MF03","48",2,"2003-05-23 6:07","4MF03 48 2 60BON 1",0,0,2003,5,55.64667,-163.16499,143,151.84868,66,"4MF03_55.64667_-163.16499_2003-05-23 6:07_505",0,125,"5/23/2003",255366,2.72487502664359
"661",2075,"4MF03","22",2,"2003-05-19 21:14","4MF03 22 2 60BON 1",0,0,2003,5,55.76383,-162.75867,139,97.16254,59,"4MF03_55.76383_-162.75867_2003-05-19 21:14_505",0,125,"5/19/2003",255366,2.72487502664359
"662",2080,"5MF97","26",5,"1997-04-19 19:05","5MF97 26 5 60BON 1",0,0,1997,4,56.06067,-166.33771,109,203.50464,121,"5MF97_56.06067_-166.33771_1997-04-19 19:05_333",0,132,"4/19/1997",247943,2.37767837076569
"663",2081,"5MF97","27",1,"1997-04-19 20:25","5MF97 27 1 60BON 1",0,0,1997,4,55.9175,-166.17171,109,175.99735,123,"5MF97_55.9175_-166.17171_1997-04-19 20:25_333",0,132,"4/19/1997",247943,2.37767837076569
"664",2082,"5MF97","38",2,"1997-04-21 1:42","5MF97 38 2 60BON 2",53.74365,75.69529,1997,4,56.735,-163.8768,111,118.89776,77,"5MF97_56.735_-163.8768_1997-04-21 1:42_333",9,132,"4/21/1997",247943,2.37767837076569
"665",2083,"5MF97","51",2,"1997-04-23 12:08","5MF97 51 2 60BON 2",0,0,1997,4,56.86817,-169.9693,113,118.59361,72,"5MF97_56.86817_-169.9693_1997-04-23 12:08_333",0,132,"4/23/1997",247943,2.37767837076569
"666",2085,"3DY09","30",2,"2009-05-12 14:01","3DY09 30 2 60BON 1",350.19365,833.7944,2009,5,56.1225,-161.59033,132,104.34227,53,"3DY09_56.1225_-161.59033_2009-05-12 14:01_505",87,311,"5/12/2009",225280,2.01650680783778
"667",2086,"DY14-06","185",1,"2014-06-04 0:08","DY14-06 185 1 60BON 1",0,0,2014,6,57.5085,-170.9538,155,160.50903,87,"DY14-06_57.5085_-170.9538_2014-06-04 0:08_505",0,521,"6/4/2014",228355,2.35558631629625
"668",2091,"4MF94","138",3,"1994-04-27 16:11","4MF94 138 3 60BON 1",0,0,1994,4,54.88,-165.04671,117,118.1492,91,"4MF94_54.88_-165.04671_1994-04-27 16:11_333",0,158,"4/27/1994",261909,2.19237502478063
