"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"904",2899,"1MF99",3,1,"1999-04-14 5:57","1MF99 3 1 60BON 1",0,0,1999,4,55.04617,-165.09219,104,146.7968,113,"1MF99_55.04617_-165.09219_1999-04-14 5:57_505",0,112,"1999-04-14",246131,"1MF99_3_1",2.07305555555556,32.1134555555556,"1999-04-14","1MF99_3_1","557",0
"905",2901,"1MF99",38,5,"1999-04-17 13:44","1MF99 38 5 60BON 1",0,0,1999,4,55.74467,-163.75729,107,145.35033,96,"1MF99_55.74467_-163.75729_1999-04-17 13:44_505",0,112,"1999-04-17",246131,"1MF99_38_5",1.84753,32.01038,"1999-04-17","1MF99_38_5","1344",0
"906",2903,"1MF99",7,1,"1999-04-14 12:13","1MF99 7 1 60BON 1",0,0,1999,4,55.52483,-163.5488,104,113.75217,75,"1MF99_55.52483_-163.5488_1999-04-14 12:13_505",0,112,"1999-04-14",246131,"1MF99_7_1",1.6463,31.8907666666667,"1999-04-14","1MF99_7_1","1213",0
"907",2906,"1BE11",18,1,"2011-08-29 7:47","1BE11 18 1 60BON 1",0,0,2011,8,60.006,-168,241,36.99804,27,"1BE11_60.006_-168_2011-08-29 7:47_505",0,208,"2011-08-29",232110,"1BE11_18_1",7.9,31.0027272727273,"2011-08-29","1BE11_18_1","1530",0
"908",2909,"1BE11",27,1,"2011-08-31 7:42","1BE11 27 1 60BON 1",0,0,2011,8,60.501,-167.003,243,38.05335,27,"1BE11_60.501_-167.003_2011-08-31 7:42_505",0,208,"2011-08-31",232110,"1BE11_27_1",9.07,30.83,"2011-08-31","1BE11_27_1","1528",0
"910",2911,"8MF07",14,1,"2007-10-10 16:04","8MF07 14 1 60BON 1",0,0,2007,10,60.67968,-174.82625,283,121.82177,98,"8MF07_60.67968_-174.82625_2007-10-10 16:04_333",0,446,"2007-10-10",234261,"8MF07_14_1",5.77499,31.43337,"2007-10-10","8MF07_14_1","1604",0
"911",2919,"2MF98",20,2,"1998-04-11 12:22","2MF98 20 2 60BON 1",0,0,1998,4,55.39517,-164.9308,101,162.97379,108,"2MF98_55.39517_-164.9308_1998-04-11 12:22_505",0,16,"1998-04-11",244951,"2MF98_20_2",3.20191818181818,31.8323454545455,"1998-04-11","2MF98_20_2","1216",0
"912",2920,"3DY12",56,1,"2012-08-29 22:07","3DY12 56 1 60BON 1",0,0,2012,8,56.49833,-166.005,241,267.7851,88,"3DY12_56.49833_-166.005_2012-08-29 22:07_505",0,429,"2012-08-29",234044,"3DY12_56_1",9.46395454545454,31.2837545454545,"2012-08-29","3DY12_56_1","1507",0
"913",2923,"2DY12",9,2,"2012-05-17 17:58","2DY12 9 2 60BON 1",0,0,2012,5,56.027,-166.531,137,183.9663,127,"2DY12_56.027_-166.531_2012-05-17 17:58_505",0,429,"2012-05-17",234044,"2DY12_9_2",1.48740909090909,32.0138454545455,"2012-05-17","2DY12_9_2","1750",0
"914",2929,"2DY12",125,1,"2012-05-25 21:51","2DY12 125 1 60BON 1",0,0,2012,5,56.78783,-167.7707,145,174.8199,96,"2DY12_56.78783_-167.7707_2012-05-25 21:51_505",0,429,"2012-05-25",234044,"2DY12_125_1",0.345045454545455,31.1127181818182,"2012-05-25","2DY12_125_1","2146",0
"915",2930,"DY14-05",13,2,"2014-05-08 9:38","DY14-05 13 2 60BON 1",0,0,2014,5,55.0473,-165.1037,128,181.74628,112,"DY14-05_55.0473_-165.1037_2014-05-08 9:38_505",0,521,"2014-05-08",228355,"DY14-05_13_2",4.57125454545455,31.6706,"2014-05-08","DY14-05_13_2","938",0
"916",2932,"2DY12",40,2,"2012-05-19 17:32","2DY12 40 2 60BON 1",0,0,2012,5,55.506,-164.5313,139,137.5777,101,"2DY12_55.506_-164.5313_2012-05-19 17:32_505",0,429,"2012-05-19",234044,"2DY12_40_2",2.19383636363636,31.9132363636364,"2012-05-19","2DY12_40_2","1726",0
"917",2935,"DY14-05",25,2,"2014-05-09 22:37","DY14-05 25 2 60BON 1",0,0,2014,5,56.9123,-164.8277,129,107.7989,72,"DY14-05_56.9123_-164.8277_2014-05-09 22:37_505",0,521,"2014-05-09",228355,"DY14-05_25_2",4.02976363636364,31.9778272727273,"2014-05-09","DY14-05_25_2","2237",0
"918",2936,"2DY12",155,1,"2012-05-29 16:45","2DY12 155 1 60BON 1",0,0,2012,5,56.43017,-168.8938,149,215.6024,113,"2DY12_56.43017_-168.8938_2012-05-29 16:45_505",0,429,"2012-05-29",234044,"2DY12_155_1",1.63413636363636,31.8665363636364,"2012-05-29","2DY12_155_1","1639",0
"919",2937,"DY14-05",40,2,"2014-05-10 18:12","DY14-05 40 2 60BON 1",0,0,2014,5,57.5242,-168.6183,130,104.34217,72,"DY14-05_57.5242_-168.6183_2014-05-10 18:12_505",0,521,"2014-05-10",228355,"DY14-05_40_2",3.55368181818182,32.2264181818182,"2014-05-10","DY14-05_40_2","1812",0
"920",2941,"3DY12",16,1,"2012-08-22 19:33","3DY12 16 1 60BON 1",0,0,2012,8,57.4945,-161.9998,234,91.517,47,"3DY12_57.4945_-161.9998_2012-08-22 19:33_505",0,429,"2012-08-22",234044,"3DY12_16_1",7.45782727272727,31.3338545454545,"2012-08-22","3DY12_16_1","1233",0
"921",2950,"3MF06",42,3,"2006-05-14 11:37","3MF06 42 3 60BON 1",0,0,2006,5,54.835,-164.88867,134,106.72786,74,"3MF06_54.835_-164.88867_2006-05-14 11:37_505",0,442,"2006-05-14",242629,"3MF06_42_3",3.69068181818182,31.8198272727273,"2006-05-14","3MF06_42_3","1137",0
"922",2952,"3MF08",13,1,"2008-09-13 12:29","3MF08 13 1 60BON 1",0,0,2008,9,57.73967,-159.09033,256,72.06824,45,"3MF08_57.73967_-159.09033_2008-09-13 12:29_500",0,331,"2008-09-13",227649,"3MF08_13_1",8.41884545454545,31.2198885572727,"2008-09-13","3MF08_13_1","1225",0
"923",2953,"3MF08",16,1,"2008-09-13 22:20","3MF08 16 1 60BON 1",0,0,2008,9,57.7545,-158.05733,256,63.61352,28,"3MF08_57.7545_-158.05733_2008-09-13 22:20_500",0,331,"2008-09-13",227649,"3MF08_16_1",10.3093090909091,30.8582598363636,"2008-09-13","3MF08_16_1","2216",0
"924",2954,"2DY12",81,1,"2012-05-22 18:31","2DY12 81 1 60BON 1",0,0,2012,5,56.44117,-162.4132,142,99.2445,76,"2DY12_56.44117_-162.4132_2012-05-22 18:31_505",0,429,"2012-05-22",234044,"2DY12_81_1",2.26336363636364,31.2414363636364,"2012-05-22","2DY12_81_1","1824",0
"925",2955,"2DY12",138,2,"2012-05-27 6:50","2DY12 138 2 60BON 1",0,0,2012,5,57.9265,-169.3272,147,131.8389,68,"2DY12_57.9265_-169.3272_2012-05-27 6:50_505",0,429,"2012-05-27",234044,"2DY12_138_2",-0.479718181818182,31.7273818181818,"2012-05-27","2DY12_138_2","648",0
"926",2959,"3DY09",63,2,"2009-05-15 9:43","3DY09 63 2 60BON 1",0,0,2009,5,55.82617,-165.33867,135,126.35306,104,"3DY09_55.82617_-165.33867_2009-05-15 9:43_505",0,311,"2009-05-15",225280,"3DY09_63_2",1.74179090909091,31.5379545454545,"2009-05-15","3DY09_63_2","941",0
"927",2962,"DY14-06",101,1,"2014-05-28 2:29","DY14-06 101 1 60BON 1",0,0,2014,5,56.5077,-164.9978,148,114.23569,80,"DY14-06_56.5077_-164.9978_2014-05-28 2:29_505",0,521,"2014-05-28",228355,"DY14-06_101_1",5.69158181818182,31.7055454545455,"2014-05-28","DY14-06_101_1","229",0
"928",2966,"DY14-06",109,1,"2014-05-28 15:09","DY14-06 109 1 60BON 2",5.55176,4.74509,2014,5,56.0268,-166.5288,148,210.74412,127,"DY14-06_56.0268_-166.5288_2014-05-28 15:09_505",1,521,"2014-05-28",228355,"DY14-06_109_1",6.20122727272727,31.7086727272727,"2014-05-28","DY14-06_109_1","1509",0
"929",2967,"DY14-06",122,1,"2014-05-29 11:19","DY14-06 122 1 60BON 2",0,0,2014,5,56.9257,-166.4228,149,147.72627,75,"DY14-06_56.9257_-166.4228_2014-05-29 11:19_505",0,521,"2014-05-29",228355,"DY14-06_122_1",5.57264545454545,31.8192818181818,"2014-05-29","DY14-06_122_1","1119",0
"930",2971,"3DY09",24,2,"2009-05-11 21:24","3DY09 24 2 60BON 1",0,0,2009,5,56.35933,-160.80417,131,88.9393,49,"3DY09_56.35933_-160.80417_2009-05-11 21:24_505",0,311,"2009-05-11",225280,"3DY09_24_2",1.11657272727273,31.5759454545455,"2009-05-11","3DY09_24_2","2124",0
"931",2973,"3DY09",57,2,"2009-05-14 22:16","3DY09 57 2 60BON 1",0,0,2009,5,55.28883,-164.32533,134,161.59219,97,"3DY09_55.28883_-164.32533_2009-05-14 22:16_505",0,311,"2009-05-14",225280,"3DY09_57_2",4.22030909090909,31.8286818181818,"2009-05-14","3DY09_57_2","2216",0
"932",2974,"DY14-06",145,1,"2014-05-31 6:24","DY14-06 145 1 60BON 1",0,0,2014,5,56.7708,-168.7347,151,193.85875,100,"DY14-06_56.7708_-168.7347_2014-05-31 6:24_505",0,521,"2014-05-31",228355,"DY14-06_145_1",5.56305454545455,31.8157272727273,"2014-05-31","DY14-06_145_1","624",0
"933",2975,"DY14-06",146,1,"2014-05-31 8:06","DY14-06 146 1 60BON 1",0,0,2014,5,56.6472,-169.0965,151,132.08814,76,"DY14-06_56.6472_-169.0965_2014-05-31 8:06_505",0,521,"2014-05-31",228355,"DY14-06_146_1",4.89073636363636,31.9875181818182,"2014-05-31","DY14-06_146_1","806",0
"934",2976,"DY14-06",174,1,"2014-06-03 8:00","DY14-06 174 1 60BON 1",0,0,2014,6,57.4258,-169.4003,154,116.55741,75,"DY14-06_57.4258_-169.4003_2014-06-03 8:00_505",0,521,"2014-06-03",228355,"DY14-06_174_1",4.17198,32.34621,"2014-06-03","DY14-06_174_1","800",0
"935",2977,"DY14-05",63,5,"2014-05-12 5:10","DY14-05 63 5 60BON 1",0,0,2014,5,59.8897,-171.7117,132,99.26383,72,"DY14-05_59.8897_-171.7117_2014-05-12 5:10_505",0,521,"2014-05-12",228355,"DY14-05_63_5",-0.218390909090909,31.2834,"2014-05-12","DY14-05_63_5","510",0
"936",2978,"6MF06",21,2,"2006-09-13 19:13","6MF06 21 2 60BON 1",0,0,2006,9,56.36617,-160.79967,256,73.56531,45,"6MF06_56.36617_-160.79967_2006-09-13 19:13_505",0,442,"2006-09-13",242629,"6MF06_21_2",10.59115,31.68077,"2006-09-13","6MF06_21_2","1911",0
"937",2980,"6MF06",85,2,"2006-09-22 15:22","6MF06 85 2 60BON 1",0,0,2006,9,54.01317,-166.5855,265,114.17485,109,"6MF06_54.01317_-166.5855_2006-09-22 15:22_505",0,442,"2006-09-22",242629,"6MF06_85_2",8.00549,31.84659,"2006-09-22","6MF06_85_2","1512",0
"938",2995,"3DY09",32,2,"2009-05-12 17:24","3DY09 32 2 60BON 1",0,0,2009,5,56.222,-162.20433,132,107.75631,78,"3DY09_56.222_-162.20433_2009-05-12 17:24_505",0,311,"2009-05-12",225280,"3DY09_32_2",1.16136363636364,31.7130272727273,"2009-05-12","3DY09_32_2","1723",0
"939",2999,"6MF06",29,3,"2006-09-14 13:09","6MF06 29 3 60BON 1",0,0,2006,9,56.33833,-161.78816,257,133.18987,81,"6MF06_56.33833_-161.78816_2006-09-14 13:09_505",0,442,"2006-09-14",242629,"6MF06_29_3",9.77583636363636,31.8490454545455,"2006-09-14","6MF06_29_3","1304",0
"940",3001,"6MF06",54,2,"2006-09-17 2:56","6MF06 54 2 60BON 1",0,0,2006,9,55.609,-165.13884,260,162.60364,108,"6MF06_55.609_-165.13884_2006-09-17 2:56_505",0,442,"2006-09-17",242629,"6MF06_54_2",9.07398,31.92665,"2006-09-17","6MF06_54_2","249",0
"941",3002,"6MF06",59,3,"2006-09-17 14:39","6MF06 59 3 60BON 1",0,0,2006,9,55.29483,-164.35033,260,114.10017,94,"6MF06_55.29483_-164.35033_2006-09-17 14:39_505",0,442,"2006-09-17",242629,"6MF06_59_3",8.17979,32.06621,"2006-09-17","6MF06_59_3","1435",0
"942",3007,"5MF00",21,2,"2000-05-07 13:16","5MF00 21 2 60BON 1",0,0,2000,5,56.69067,-169.80499,127,58.35817,80,"5MF00_56.69067_-169.80499_2000-05-07 13:16_333",0,54,"2000-05-07",248451,"5MF00_21_2",2.72044,32.43002,"2000-05-07","5MF00_21_2","1316",0
"943",3008,"4MF07",34,2,"2007-05-11 20:26","4MF07 34 2 60BON 1",0,0,2007,5,56.64833,-169.11267,131,110.62322,74,"4MF07_56.64833_-169.11267_2007-05-11 20:26_505",0,446,"2007-05-11",234261,"4MF07_34_2",1.34504545454545,32.1112363636364,"2007-05-11","4MF07_34_2","2022",0
"944",3009,"3MF02",26,2,"2002-05-15 8:38","3MF02 26 2 60BON 1",0,0,2002,5,55.64583,-163.16116,135,105.40321,72,"3MF02_55.64583_-163.16116_2002-05-15 8:38_505",0,236,"2002-05-15",255755,"3MF02_26_2",4.55915,31.9191666666667,"2002-05-15","3MF02_26_2","828",0
"947",3013,"1EE10",74,1,"2010-10-04 20:22","1EE10 74 1 60BON 1",0,0,2010,10,60.49687,-172.0026,277,57.77017,62,"1EE10_60.49687_-172.0026_2010-10-04 20:22_505",0,370,"2010-10-04",227957,"1EE10_74_1",4.92161818181818,30.8727590909091,"2010-10-04","1EE10_74_1","2022",0
"948",3014,"1TT06",71,2,"2006-05-02 6:14","1TT06 71 2 60BON 1",0,0,2006,5,59.7285,-176.82217,122,155.28693,142,"1TT06_59.7285_-176.82217_2006-05-02 6:14_333",0,442,"2006-05-02",242629,"1TT06_71_2",-0.683854545454545,32.2495818181818,"2006-05-02","1TT06_71_2","614",0
"949",3018,"3MF02",54,2,"2002-05-18 4:05","3MF02 54 2 60BON 1",0,0,2002,5,56.04716,-165.55083,138,137.85121,103,"3MF02_56.04716_-165.55083_2002-05-18 4:05_505",0,236,"2002-05-18",255755,"3MF02_54_2",4.62500909090909,32.0221545454545,"2002-05-18","3MF02_54_2","357",0
"950",3024,"3MF02",15,3,"2002-05-14 9:14","3MF02 15 3 60BON 1",0,0,2002,5,54.45933,-165.02083,134,87.31046,57,"3MF02_54.45933_-165.02083_2002-05-14 9:14_505",0,236,"2002-05-14",255755,"3MF02_15_3",4.09547272727273,31.8873272727273,"2002-05-14","3MF02_15_3","904",0
"951",3025,"3MF06",59,2,"2006-05-15 23:29","3MF06 59 2 60BON 1",0,0,2006,5,55.525,-163.55251,135,115.74231,72,"3MF06_55.525_-163.55251_2006-05-15 23:29_505",0,442,"2006-05-15",242629,"3MF06_59_2",3.28225454545455,31.8829363636364,"2006-05-15","3MF06_59_2","2329",0
"952",3027,"3MF02",4,3,"2002-05-13 9:04","3MF02 4 3 60BON 1",0,0,2002,5,54.132,-166.20633,133,120.00117,94,"3MF02_54.132_-166.20633_2002-05-13 9:04_505",0,236,"2002-05-13",255755,"3MF02_4_3",4.44199090909091,32.5549090909091,"2002-05-13","3MF02_4_3","854",0
"953",3028,"3MF06",68,2,"2006-05-16 17:51","3MF06 68 2 60BON 1",0,0,2006,5,55.98433,-162.981,136,132.98558,84,"3MF06_55.98433_-162.981_2006-05-16 17:51_505",0,442,"2006-05-16",242629,"3MF06_68_2",2.90038181818182,31.8854818181818,"2006-05-16","3MF06_68_2","1751",0
"954",3036,"3MF06",82,2,"2006-05-17 22:06","3MF06 82 2 60BON 1",23.99316,42.09326,2006,5,56.80183,-161.22734,137,95.02708,66,"3MF06_56.80183_-161.22734_2006-05-17 22:06_505",4,442,"2006-05-17",242629,"3MF06_82_2",2.38678181818182,31.8424,"2006-05-17","3MF06_82_2","2206",0
"955",3038,"3MF07",48,1,"2007-04-24 16:23","3MF07 48 1 60BON 1",0,0,2007,4,57.12983,-163.79849,114,83.75673,67,"3MF07_57.12983_-163.79849_2007-04-24 16:23_505",0,446,"2007-04-24",234261,"3MF07_48_1",-1.05352727272727,31.4771909090909,"2007-04-24","3MF07_48_1","1619",0
"956",3044,"4MF03",51,2,"2003-05-23 12:05","4MF03 51 2 60BON 1",0,0,2003,5,55.28833,-164.325,143,276.71713,98,"4MF03_55.28833_-164.325_2003-05-23 12:05_505",0,125,"2003-05-23",255366,"4MF03_51_2",6.16386,31.59367,"2003-05-23","4MF03_51_2","1205",0
"957",3045,"3MF06",43,2,"2006-05-14 13:34","3MF06 43 2 60BON 1",0,0,2006,5,55.05467,-165.08733,134,187.24956,111,"3MF06_55.05467_-165.08733_2006-05-14 13:34_505",0,442,"2006-05-14",242629,"3MF06_43_2",3.8116,31.8109272727273,"2006-05-14","3MF06_43_2","1334",0
"958",3048,"3DY09",65,2,"2009-05-15 13:37","3DY09 65 2 60BON 1",0,0,2009,5,56.163,-165.173,135,95.74575,95,"3DY09_56.163_-165.173_2009-05-15 13:37_505",0,311,"2009-05-15",225280,"3DY09_65_2",0.969472727272727,31.4117818181818,"2009-05-15","3DY09_65_2","1333",0
"959",3051,"1DY11",38,2,"2011-05-24 23:29","1DY11 38 2 60BON 1",0,0,2011,5,57.50834,-167.661,144,142.38132,73,"1DY11_57.50834_-167.661_2011-05-24 23:29_333",0,208,"2011-05-24",232110,"1DY11_38_2",-0.413836363636364,31.2676181818182,"2011-05-24","1DY11_38_2","1629",0
"960",3056,"4MF03",8,2,"2003-05-18 18:46","4MF03 8 2 60BON 1",0,0,2003,5,54.37083,-165.44717,138,180.49649,97,"4MF03_54.37083_-165.44717_2003-05-18 18:46_505",0,125,"2003-05-18",255366,"4MF03_8_2",5.12766,32.32886,"2003-05-18","4MF03_8_2","1846",0
"961",3083,"1MF10",1,2,"2010-09-09 16:13","1MF10 1 2 60BON 1",0,0,2010,9,55.0585,-165.06683,252,213.93877,110,"1MF10_55.0585_-165.06683_2010-09-09 16:13_505",0,370,"2010-09-09",227957,"1MF10_1_2",8.4263,32.2695181818182,"2010-09-09","1MF10_1_2","1613",0
"962",3099,"3DY09",42,3,"2009-05-13 14:28","3DY09 42 3 60BON 1",0,0,2009,5,56.30783,-163.80516,133,141.78035,86,"3DY09_56.30783_-163.80516_2009-05-13 14:28_505",0,311,"2009-05-13",225280,"3DY09_42_3",2.00645454545455,31.9289727272727,"2009-05-13","3DY09_42_3","1426",0
"963",3102,"1DY11",36,2,"2011-05-24 20:09","1DY11 36 2 60BON 1",0,0,2011,5,57.5305,-168.3045,144,130.07317,73,"1DY11_57.5305_-168.3045_2011-05-24 20:09_333",0,208,"2011-05-24",232110,"1DY11_36_2",-0.441636363636364,31.8326,"2011-05-24","1DY11_36_2","1309",0
"964",3116,"3DY09",84,2,"2009-05-17 13:08","3DY09 84 2 60BON 1",0,0,2009,5,55.44567,-167.44901,137,279.54895,140,"3DY09_55.44567_-167.44901_2009-05-17 13:08_505",0,311,"2009-05-17",225280,"3DY09_84_2",4.39110909090909,32.1946181818182,"2009-05-17","3DY09_84_2","1302",0
"965",3117,"3DY09",58,2,"2009-05-15 0:18","3DY09 58 2 60BON 2",0,0,2009,5,55.06767,-164.12849,135,53.34083,35,"3DY09_55.06767_-164.12849_2009-05-15 0:18_505",0,311,"2009-05-15",225280,"3DY09_58_2",4.05883636363636,31.6234545454545,"2009-05-15","3DY09_58_2","16",0
"967",3125,"3DY09",29,2,"2009-05-12 11:02","3DY09 29 2 60BON 1",0,0,2009,5,56.56233,-162.0195,132,115.87773,72,"3DY09_56.56233_-162.0195_2009-05-12 11:02_505",0,311,"2009-05-12",225280,"3DY09_29_2",0.522736363636364,31.7276,"2009-05-12","3DY09_29_2","1059",0
"968",3126,"3DY09",31,2,"2009-05-12 15:43","3DY09 31 2 60BON 1",0,0,2009,5,56.0015,-161.9885,132,107.01866,53,"3DY09_56.0015_-161.9885_2009-05-12 15:43_505",0,311,"2009-05-12",225280,"3DY09_31_2",2.18642727272727,31.4193,"2009-05-12","3DY09_31_2","1542",0
"969",3129,"DY14-08",65,4,"2014-08-29 15:02","DY14-08 65 4 60BON 1",0,0,2014,8,57.5052,-167.0012,241,123.15999,75,"DY14-08_57.5052_-167.0012_2014-08-29 15:02_505",0,521,"2014-08-29",228355,"DY14-08_65_4",13.2827909090909,31.8766727272727,"2014-08-29","DY14-08_65_4","1502",0
"970",3130,"2MF09",100,2,"2009-10-07 22:17","2MF09 100 2 60BON 1",0,0,2009,10,57.63383,-163.26917,280,71.70502,47,"2MF09_57.63383_-163.26917_2009-10-07 22:17_333",0,311,"2009-10-07",225280,"2MF09_100_2",5.39393636363636,31.5335272727273,"2009-10-07","2MF09_100_2","2210",0
"971",3131,"2MF09",106,2,"2009-10-08 12:38","2MF09 106 2 60BON 1",0,0,2009,10,56.4195,-165.31583,281,143.10077,85,"2MF09_56.4195_-165.31583_2009-10-08 12:38_333",0,311,"2009-10-08",225280,"2MF09_106_2",7.26518181818182,31.4957090909091,"2009-10-08","2MF09_106_2","1238",0
"972",3135,"4MF07",31,3,"2007-05-11 14:10","4MF07 31 3 60BON 1",0,0,2007,5,56.667,-168.13716,131,149.49313,105,"4MF07_56.667_-168.13716_2007-05-11 14:10_505",0,446,"2007-05-11",234261,"4MF07_31_3",1.93445454545455,31.9922545454545,"2007-05-11","4MF07_31_3","1402",0
"973",3136,"4MF07",32,2,"2007-05-11 16:32","4MF07 32 2 60BON 1",0,0,2007,5,56.8875,-168.36833,131,169.50777,90,"4MF07_56.8875_-168.36833_2007-05-11 16:32_505",0,446,"2007-05-11",234261,"4MF07_32_2",1.09661818181818,32.0603,"2007-05-11","4MF07_32_2","1636",0
"974",3138,"DY14-08",148,2,"2014-09-23 2:30","DY14-08 148 2 60BON 2",0,0,2014,9,57.6517,-169.0106,266,126.93086,69,"DY14-08_57.6517_-169.0106_2014-09-23 2:30_333",0,521,"2014-09-23",228355,"DY14-08_148_2",10.4442818181818,31.8319545454545,"2014-09-23","DY14-08_148_2","230",0
"975",3140,"2MF05",100,1,"2005-03-04 23:56","2MF05 100 1 60BON 1",0,0,2005,3,54.01933,-166.562,63,195.08746,121,"2MF05_54.01933_-166.562_2005-03-04 23:56_505",0,283,"2005-03-04",249168,"2MF05_100_1",4.16158,32.40639,"2005-03-04","2MF05_100_1","2352",0
"976",3142,"DY14-06",209,1,"2014-06-05 12:44","DY14-06 209 1 60BON 1",5.98456,7.12448,2014,6,58.0518,-171.9772,156,140.36116,103,"DY14-06_58.0518_-171.9772_2014-06-05 12:44_505",1,521,"2014-06-05",228355,"DY14-06_209_1",4.72052727272727,32.0628545454545,"2014-06-05","DY14-06_209_1","1244",0
"977",3144,"DY14-08",166,2,"2014-09-24 5:22","DY14-08 166 2 60BON 1",0,0,2014,9,59.7182,-171.1288,267,126.68533,72,"DY14-08_59.7182_-171.1288_2014-09-24 5:22_505",0,521,"2014-09-24",228355,"DY14-08_166_2",10.4304727272727,30.7092454545455,"2014-09-24","DY14-08_166_2","522",0
"978",3145,"DY14-06",85,1,"2014-05-27 0:20","DY14-06 85 1 60BON 1",8.1183,31.22422,2014,5,56.4778,-160.4122,147,32.02642,36,"DY14-06_56.4778_-160.4122_2014-05-27 0:20_505",1,521,"2014-05-27",228355,"DY14-06_85_1",5.51524545454545,31.2769545454545,"2014-05-27","DY14-06_85_1","20",0
"979",3146,"AE14-02",43,2,"2014-09-17 4:25","AE14-02 43 2 60BON 1",0,0,2014,9,61.499,-168.0081,260,46.43432,29,"AE14-02_61.499_-168.0081_2014-09-17 4:25_505",0,521,"2014-09-17",228355,"AE14-02_43_2",11.0514636363636,30.0381363636364,"2014-09-17","AE14-02_43_2","425",0
"980",3150,"2MF09",9,2,"2009-09-26 17:58","2MF09 9 2 60BON 1",0,0,2009,9,56.856,-165.1205,269,95.06895,74,"2MF09_56.856_-165.1205_2009-09-26 17:58_333",0,311,"2009-09-26",225280,"2MF09_9_2",7.14213636363636,31.3473181818182,"2009-09-26","2MF09_9_2","1749",0
"981",3151,"2MF09",44,2,"2009-09-29 13:18","2MF09 44 2 60BON 1",0,0,2009,9,60.0745,-171.99916,272,111.16522,64,"2MF09_60.0745_-171.99916_2009-09-29 13:18_333",0,311,"2009-09-29",225280,"2MF09_44_2",5.80436363636364,31.4025272727273,"2009-09-29","2MF09_44_2","1314",0
"983",3153,"DY14-08",108,5,"2014-09-11 15:11","DY14-08 108 5 60BON 1",0,0,2014,9,58.5065,-171.9993,254,159.97113,99,"DY14-08_58.5065_-171.9993_2014-09-11 15:11_505",0,521,"2014-09-11",228355,"DY14-08_108_5",12.0870181818182,32.1642636363636,"2014-09-11","DY14-08_108_5","1511",0
"984",3154,"DY14-08",120,4,"2014-09-15 14:52","DY14-08 120 4 60BON 1",0,0,2014,9,57.4958,-171.0162,258,171.31704,88,"DY14-08_57.4958_-171.0162_2014-09-15 14:52_505",0,521,"2014-09-15",228355,"DY14-08_120_4",10.0696727272727,31.8882727272727,"2014-09-15","DY14-08_120_4","1452",0
"985",3155,"DY14-08",122,2,"2014-09-16 1:59","DY14-08 122 2 60BON 1",0,0,2014,9,56.9998,-171.993,259,190.61352,117,"DY14-08_56.9998_-171.993_2014-09-16 1:59_505",0,521,"2014-09-16",228355,"DY14-08_122_2",10.9945727272727,32.1665272727273,"2014-09-16","DY14-08_122_2","159",0
"986",3156,"DY14-06",74,1,"2014-05-26 7:38","DY14-06 74 1 60BON 1",0,0,2014,5,56.1217,-161.594,146,100.50519,52,"DY14-06_56.1217_-161.594_2014-05-26 7:38_505",0,521,"2014-05-26",228355,"DY14-06_74_1",5.06481818181818,31.5403909090909,"2014-05-26","DY14-06_74_1","738",0
"987",3158,"1WE10",47,2,"2010-08-27 13:42","1WE10 47 2 60BON 1",0,0,2010,8,58.61533,-170.27467,239,126.87231,71,"1WE10_58.61533_-170.27467_2010-08-27 13:42_505",0,370,"2010-08-27",227957,"1WE10_47_2",7.62769090909091,30.9831909090909,"2010-08-27","1WE10_47_2","1342",0
"988",3162,"DY14-06",99,1,"2014-05-27 23:15","DY14-06 99 1 60BON 2",0,0,2014,5,56.845,-164.837,147,151.13957,73,"DY14-06_56.845_-164.837_2014-05-27 23:15_505",0,521,"2014-05-27",228355,"DY14-06_99_1",5.45246363636364,31.9457272727273,"2014-05-27","DY14-06_99_1","2315",0
"989",3163,"AE14-02",52,2,"2014-09-20 21:57","AE14-02 52 2 60BON 1",0,0,2014,9,60.4985,-168.0105,263,46.57251,29,"AE14-02_60.4985_-168.0105_2014-09-20 21:57_505",0,521,"2014-09-20",228355,"AE14-02_52_2",11.0082818181818,29.9767363636364,"2014-09-20","AE14-02_52_2","2157",0
"990",3164,"DY14-08",14,2,"2014-08-21 2:33","DY14-08 14 2 60BON 1",0,0,2014,8,57.4962,-162.9988,233,98.19187,50,"DY14-08_57.4962_-162.9988_2014-08-21 2:33_505",0,521,"2014-08-21",228355,"DY14-08_14_2",13.5813222222222,31.7204333333333,"2014-08-21","DY14-08_14_2","230",0
"991",3165,"DY14-08",142,2,"2014-09-22 17:55","DY14-08 142 2 60BON 1",0,0,2014,9,57.5227,-167.0333,265,122.45126,70,"DY14-08_57.5227_-167.0333_2014-09-22 17:55_505",0,521,"2014-09-22",228355,"DY14-08_142_2",9.36006363636364,31.9940727272727,"2014-09-22","DY14-08_142_2","1755",0
"992",3166,"DY14-06",37,1,"2014-05-23 21:23","DY14-06 37 1 60BON 1",0,0,2014,5,56.1683,-165.1703,143,130.54982,93,"DY14-06_56.1683_-165.1703_2014-05-23 21:23_505",0,521,"2014-05-23",228355,"DY14-06_37_1",5.81208181818182,31.6549909090909,"2014-05-23","DY14-06_37_1","2123",0
