"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link"
"1065",4098,"4MF07",48,2,"2007-05-13 2:01","4MF07 48 2 60BON 1",0,0,2007,5,57.32583,-168.8015,133,103.48867,75,"4MF07_57.32583_-168.8015_2007-05-13 2:01_505",0,446,"5/13/2007",234261,"4MF07_48_2",-0.410509090909091,31.7852545454545,"5/13/2007","4MF07_48_2"
"1066",4099,"4MF07",14,2,"2007-05-09 22:16","4MF07 14 2 60BON 1",0,0,2007,5,56.11167,-168.09117,129,178.15479,144,"4MF07_56.11167_-168.09117_2007-05-09 22:16_505",0,446,"5/9/2007",234261,"4MF07_14_2",2.46838181818182,31.9550727272727,"5/9/2007","4MF07_14_2"
"1068",4104,"2MF03",9,2,"2003-03-05 22:54","2MF03 9 2 60BON 1",0,0,2003,3,57.85183,-168.87801,64,100.47599,72,"2MF03_57.85183_-168.87801_2003-03-05 22:54_333",0,125,"3/5/2003",255366,"2MF03_9_2",2.5287,32.13518,"3/5/2003","2MF03_9_2"
"1070",4129,"DY14-06",23,1,"2014-05-22 21:06","DY14-06 23 1 60BON 1",0,0,2014,5,55.484,-165.5105,142,191.93196,115,"DY14-06_55.484_-165.5105_2014-05-22 21:06_505",0,521,"5/22/2014",228355,"DY14-06_23_1",6.066,31.6717090909091,"5/22/2014","DY14-06_23_1"
"1071",4134,"5MF05",19,3,"2005-05-12 4:22","5MF05 19 3 60BON 1",314.9476,1124.81285,2005,5,56.47783,-160.40984,132,49.78606,36,"5MF05_56.47783_-160.40984_2005-05-12 4:22_505",56,283,"5/12/2005",249168,"5MF05_19_3",4.36127,31.50594,"5/12/2005","5MF05_19_3"
"1072",4135,"5MF05",21,2,"2005-05-12 8:52","5MF05 21 2 60BON 1",0,0,2005,5,56.72017,-159.61034,132,52.65111,32,"5MF05_56.72017_-159.61034_2005-05-12 8:52_505",0,283,"5/12/2005",249168,"5MF05_21_2",3.92049,31.38999,"5/12/2005","5MF05_21_2"
"1073",4136,"5MF05",29,2,"2005-05-13 10:00","5MF05 29 2 60BON 1",69.19015,168.75646,2005,5,57.402,-159.244,133,65.18269,49,"5MF05_57.402_-159.244_2005-05-13 10:00_505",11,283,"5/13/2005",249168,"5MF05_29_2",3.36203,31.56831,"5/13/2005","5MF05_29_2"
"1074",4147,"5MF05",39,2,"2005-05-14 9:14","5MF05 39 2 60BON 1",50.88554,84.80923,2005,5,57.12283,-161.056,134,58.95585,69,"5MF05_57.12283_-161.056_2005-05-14 9:14_505",5,283,"5/14/2005",249168,"5MF05_39_2",4.05271,32.09871,"5/14/2005","5MF05_39_2"
"1075",4148,"5MF05",41,2,"2005-05-14 14:12","5MF05 41 2 60BON 1",13.88639,24.36208,2005,5,56.80367,-161.231,134,82.09479,65,"5MF05_56.80367_-161.231_2005-05-14 14:12_505",2,283,"5/14/2005",249168,"5MF05_41_2",5.79106,31.9701,"5/14/2005","5MF05_41_2"
"1076",4150,"DY14-06",66,1,"2014-05-25 19:15","DY14-06 66 1 60BON 1",0,0,2014,5,55.886,-162.3828,145,103.16463,63,"DY14-06_55.886_-162.3828_2014-05-25 19:15_505",0,521,"5/25/2014",228355,"DY14-06_66_1",6.50006363636364,31.4960272727273,"5/25/2014","DY14-06_66_1"
"1077",4151,"5MF05",48,2,"2005-05-15 6:27","5MF05 48 2 60BON 1",12.88557,17.41293,2005,5,56.33717,-161.81416,135,114.8572,83,"5MF05_56.33717_-161.81416_2005-05-15 6:27_505",2,283,"5/15/2005",249168,"5MF05_48_2",5.76793,31.84082,"5/15/2005","5MF05_48_2"
"1078",4152,"5MF05",5,3,"2005-05-10 14:45","5MF05 5 3 60BON 1",0,0,2005,5,54.94433,-164.50684,130,87.57993,45,"5MF05_54.94433_-164.50684_2005-05-10 14:45_505",0,283,"5/10/2005",249168,"5MF05_5_3",4.52239,31.67976,"5/10/2005","5MF05_5_3"
"1079",4153,"5MF05",69,2,"2005-05-17 3:47","5MF05 69 2 60BON 1",0,0,2005,5,55.72483,-164.75467,137,120.17922,94,"5MF05_55.72483_-164.75467_2005-05-17 3:47_505",0,283,"5/17/2005",249168,"5MF05_69_2",5.91489,31.79986,"5/17/2005","5MF05_69_2"
"1080",4160,"1MF99",41,1,"1999-04-17 18:13","1MF99 41 1 60BON 1",0,0,1999,4,56.30383,-163.8017,107,86.47892,89,"1MF99_56.30383_-163.8017_1999-04-17 18:13_505",0,112,"4/17/1999",246131,"1MF99_41_1",1.53468,31.93961,"4/17/1999","1MF99_41_1"
"1083",4183,"DY14-06",42,1,"2014-05-24 5:33","DY14-06 42 1 60BON 1",0,0,2014,5,55.4038,-163.9397,144,143.71108,88,"DY14-06_55.4038_-163.9397_2014-05-24 5:33_505",0,521,"5/24/2014",228355,"DY14-06_42_1",6.66106363636364,31.3441454545455,"5/24/2014","DY14-06_42_1"
"1084",4187,"DY14-06",47,1,"2014-05-24 13:29","DY14-06 47 1 60BON 1",0,0,2014,5,55.9633,-163.9708,144,142.87277,92,"DY14-06_55.9633_-163.9708_2014-05-24 13:29_505",0,521,"5/24/2014",228355,"DY14-06_47_1",5.7936,31.5162636363636,"5/24/2014","DY14-06_47_1"
"1085",4188,"DY14-06",196,1,"2014-06-04 16:24","DY14-06 196 1 60BON 1",0,0,2014,6,57.4927,-171.8957,155,228.58751,108,"DY14-06_57.4927_-171.8957_2014-06-04 16:24_505",0,521,"6/4/2014",228355,"DY14-06_196_1",5.57602727272727,32.2807181818182,"6/4/2014","DY14-06_196_1"
"1086",4193,"DY14-06",219,1,"2014-06-06 3:37","DY14-06 219 1 60BON 1",169.73452,265.21018,2014,6,59.3025,-170.8493,157,105.57664,73,"DY14-06_59.3025_-170.8493_2014-06-06 3:37_505",28,521,"6/6/2014",228355,"DY14-06_219_1",2.73242727272727,31.3564636363636,"6/6/2014","DY14-06_219_1"
"1087",4194,"DY14-06",73,1,"2014-05-26 6:11","DY14-06 73 1 60BON 2",0,0,2014,5,56.3408,-161.8042,146,151.11132,84,"DY14-06_56.3408_-161.8042_2014-05-26 6:11_505",0,521,"5/26/2014",228355,"DY14-06_73_1",6.64838181818182,31.4591909090909,"5/26/2014","DY14-06_73_1"
"1088",4200,"DY14-06",59,1,"2014-05-25 8:54","DY14-06 59 1 60BON 1",0,0,2014,5,56.2013,-163.1995,145,124.48173,85,"DY14-06_56.2013_-163.1995_2014-05-25 8:54_505",0,521,"5/25/2014",228355,"DY14-06_59_1",6.01925454545455,31.4850090909091,"5/25/2014","DY14-06_59_1"
"1090",4218,"DY14-06",15,1,"2014-05-22 5:13","DY14-06 15 1 60BON 1",0,0,2014,5,55.3678,-165.9,142,229.19921,121,"DY14-06_55.3678_-165.9_2014-05-22 5:13_505",0,521,"5/22/2014",228355,"DY14-06_15_1",5.68790909090909,31.6462545454545,"5/22/2014","DY14-06_15_1"
"1091",4219,"DY14-06",177,1,"2014-06-03 12:18","DY14-06 177 1 60BON 1",30.63572,49.41245,2014,6,57.6493,-169.6103,154,101.18908,72,"DY14-06_57.6493_-169.6103_2014-06-03 12:18_505",5,521,"6/3/2014",228355,"DY14-06_177_1",4.35879090909091,32.0954545454545,"6/3/2014","DY14-06_177_1"
"1092",4220,"DY14-06",154,1,"2014-06-01 21:50","DY14-06 154 1 60BON 2",0,0,2014,6,56.7478,-169.697,152,116.14228,77,"DY14-06_56.7478_-169.697_2014-06-01 21:50_505",0,521,"6/1/2014",228355,"DY14-06_154_1",4.934,31.9127818181818,"6/1/2014","DY14-06_154_1"
"1093",4221,"DY14-06",155,1,"2014-06-01 23:32","DY14-06 155 1 60BON 1",0,0,2014,6,56.868,-169.3255,152,125.49937,78,"DY14-06_56.868_-169.3255_2014-06-01 23:32_505",0,521,"6/1/2014",228355,"DY14-06_155_1",5.39468181818182,32.1238181818182,"6/1/2014","DY14-06_155_1"
"1094",4222,"6MF97",18,2,"1997-05-06 7:54","6MF97 18 2 60BON 1",0,0,1997,5,55.98667,-166.58299,126,123.99514,130,"6MF97_55.98667_-166.58299_1997-05-06 7:54_333",0,132,"5/6/1997",247943,"6MF97_18_2",3.434825,31.9463916666667,"5/6/1997","6MF97_18_2"
"1095",4230,"DY14-06",184,1,"2014-06-03 22:28","DY14-06 184 1 60BON 1",0,0,2014,6,57.39,-171.3162,154,151.25979,97,"DY14-06_57.39_-171.3162_2014-06-03 22:28_505",0,521,"6/3/2014",228355,"DY14-06_184_1",5.3958,32.0850636363636,"6/3/2014","DY14-06_184_1"
"1096",4237,"6MF97",27,2,"1997-05-07 1:20","6MF97 27 2 60BON 1",53.84542,84.13346,1997,5,56.76883,-164.33733,127,118.85877,74,"6MF97_56.76883_-164.33733_1997-05-07 1:20_333",10,132,"5/7/1997",247943,"6MF97_27_2",1.51606363636364,31.2960727272727,"5/7/1997","6MF97_27_2"
"1098",4299,"DY14-05",51,2,"2014-05-11 12:14","DY14-05 51 2 60BON 1",74.60475,118.42023,2014,5,58.6195,-170.2747,131,109.77854,72,"DY14-05_58.6195_-170.2747_2014-05-11 12:14_505",13,521,"5/11/2014",228355,"DY14-05_51_2",1.42043636363636,31.9879090909091,"5/11/2014","DY14-05_51_2"
"1099",4300,"DY14-06",144,2,"2014-05-31 4:34","DY14-06 144 2 60BON 1",0,0,2014,5,56.888,-168.3638,151,200.62115,93,"DY14-06_56.888_-168.3638_2014-05-31 4:34_505",0,521,"5/31/2014",228355,"DY14-06_144_2",5.54639090909091,31.785,"5/31/2014","DY14-06_144_2"
"1100",4301,"4MF03",19,2,"2003-05-19 15:20","4MF03 19 2 60BON 1",5.63366,13.10154,2003,5,55.30567,-163.33701,139,76.3269,49,"4MF03_55.30567_-163.33701_2003-05-19 15:20_505",1,125,"5/19/2003",255366,"4MF03_19_2",5.40982,31.27538,"5/19/2003","4MF03_19_2"
"1103",4312,"3DY09",55,2,"2009-05-14 18:05","3DY09 55 2 60BON 1",0,0,2009,5,55.72766,-164.748,134,163.53087,98,"3DY09_55.72766_-164.748_2009-05-14 18:05_505",0,311,"5/14/2009",225280,"3DY09_55_2",1.37712727272727,31.6102181818182,"5/14/2009","3DY09_55_2"
"1104",4313,"DY14-05",60,2,"2014-05-12 0:26","DY14-05 60 2 60BON 2",17.9495,27.61461,2014,5,59.9052,-171.2605,132,108.63813,72,"DY14-05_59.9052_-171.2605_2014-05-12 0:26_505",3,521,"5/12/2014",228355,"DY14-05_60_2",-0.2357,31.2418181818182,"5/12/2014","DY14-05_60_2"
"1105",4320,"2DY10",33,2,"2010-05-09 12:55","2DY10 33 2 60BON 2",0,0,2010,5,55.50517,-164.53149,129,176.75772,102,"2DY10_55.50517_-164.53149_2010-05-09 12:55_500",0,370,"5/9/2010",227957,"2DY10_33_2",2.09601818181818,31.5467636363636,"5/9/2010","2DY10_33_2"
"1106",4328,"1DY11",13,2,"2011-05-22 2:32","1DY11 13 2 60BON 1",36.74276,48.99035,2011,5,59.704,-171.513,142,122.4731,75,"1DY11_59.704_-171.513_2011-05-22 2:32_333",6,208,"5/22/2011",232110,"1DY11_13_2",-0.698263636363636,30.8972454545455,"5/21/2011","1DY11_13_2"
"1107",4330,"2DY10",40,3,"2010-05-10 2:20","2DY10 40 3 60BON 2",0,0,2010,5,55.962,-163.974,130,169.43462,93,"2DY10_55.962_-163.974_2010-05-10 2:20_500",0,370,"5/10/2010",227957,"2DY10_40_3",1.48326363636364,31.482,"5/10/2010","2DY10_40_3"
"1108",4331,"2DY10",49,2,"2010-05-10 22:44","2DY10 49 2 60BON 2",0,0,2010,5,55.42533,-162.951,130,68.72708,34,"2DY10_55.42533_-162.951_2010-05-10 22:44_500",0,370,"5/10/2010",227957,"2DY10_49_2",1.60630909090909,31.1654363636364,"5/10/2010","2DY10_49_2"
"1109",4332,"2DY10",51,2,"2010-05-11 2:25","2DY10 51 2 60BON 2",0,0,2010,5,55.86483,-163.37433,131,190.84395,92,"2DY10_55.86483_-163.37433_2010-05-11 2:25_500",0,370,"5/11/2010",227957,"2DY10_51_2",1.31604545454545,31.3755545454545,"5/11/2010","2DY10_51_2"
"1110",4333,"2MF03",15,2,"2003-03-06 19:55","2MF03 15 2 60BON 1",0,0,2003,3,55.92233,-166.15933,65,190.50291,122,"2MF03_55.92233_-166.15933_2003-03-06 19:55_333",0,125,"3/6/2003",255366,"2MF03_15_2",4.5682375,31.5102,"3/6/2003","2MF03_15_2"
"1114",4346,"4MF07",69,2,"2007-05-15 6:22","4MF07 69 2 60BON 1",0,0,2007,5,56.79233,-173.12466,135,187.70306,141,"4MF07_56.79233_-173.12466_2007-05-15 6:22_505",0,446,"5/15/2007",234261,"4MF07_69_2",2.72414545454545,32.3728909090909,"5/15/2007","4MF07_69_2"
"1116",4358,"3MF02",30,2,"2002-05-15 17:23","3MF02 30 2 60BON 1",0,0,2002,5,55.1735,-164.70151,135,88.24404,106,"3MF02_55.1735_-164.70151_2002-05-15 17:23_505",0,236,"5/15/2002",255755,"3MF02_30_2",4.36253636363636,31.9189636363636,"5/15/2002","3MF02_30_2"
"1117",4360,"4MF07",50,3,"2007-05-13 6:12","4MF07 50 3 60BON 1",0,0,2007,5,57.08833,-169.54967,133,89.29053,62,"4MF07_57.08833_-169.54967_2007-05-13 6:12_505",0,446,"5/13/2007",234261,"4MF07_50_3",-0.5497,31.7010555555556,"5/13/2007","4MF07_50_3"
"1118",4365,"2DY12",99,1,"2012-05-23 22:02","2DY12 99 1 60BON 1",144.19287,252.96995,2012,5,57.03883,-160.44,143,122.5442,67,"2DY12_57.03883_-160.44_2012-05-23 22:02_505",31,429,"5/23/2012",234044,"2DY12_99_1",-0.331418181818182,31.5314181818182,"5/23/2012","2DY12_99_1"
"1121",4373,"5MF05",31,2,"2005-05-13 15:02","5MF05 31 2 60BON 1",47.45556,105.45679,2005,5,57.06267,-159.43016,133,85.34301,53,"5MF05_57.06267_-159.43016_2005-05-13 15:02_505",9,283,"5/13/2005",249168,"5MF05_31_2",3.4541,31.45622,"5/13/2005","5MF05_31_2"
"1122",4380,"2DY08",2,2,"2008-05-07 15:00","2DY08 2 2 60BON 1",19.76024,29.05918,2008,5,56.66783,-163.86183,127,103.23759,76,"2DY08_56.66783_-163.86183_2008-05-07 15:00_333",3,331,"5/7/2008",227649,"2DY08_2_2",-0.742118181818182,31.6916181818182,"5/7/2008","2DY08_2_2"
"1123",4384,"5MF05",37,2,"2005-05-14 4:44","5MF05 37 2 60BON 1",32.07422,55.30038,2005,5,56.69933,-160.62351,134,72.33223,67,"5MF05_56.69933_-160.62351_2005-05-14 4:44_505",4,283,"5/14/2005",249168,"5MF05_37_2",4.93753,32.03336,"5/14/2005","5MF05_37_2"
"1124",4385,"5MF05",46,2,"2005-05-15 1:41","5MF05 46 2 60BON 1",0,0,2005,5,56.77783,-162.24451,135,108.14312,72,"5MF05_56.77783_-162.24451_2005-05-15 1:41_505",0,283,"5/15/2005",249168,"5MF05_46_2",5.49934,32.23146,"5/15/2005","5MF05_46_2"
"1125",4387,"2DY10",63,3,"2010-05-12 8:57","2DY10 63 3 60BON 2",67.81798,99.73232,2010,5,56.76567,-164.33116,132,140.37576,75,"2DY10_56.76567_-164.33116_2010-05-12 8:57_500",14,370,"5/12/2010",227957,"2DY10_63_3",0.0532636363636364,31.7238181818182,"5/12/2010","2DY10_63_3"
"1126",4389,"2DY08",6,7,"2008-05-08 22:40","2DY08 6 7 60BON 1",71.1516,107.80545,2008,5,57.86067,-168.87717,128,64.93178,73,"2DY08_57.86067_-168.87717_2008-05-08 22:40_333",7,331,"5/8/2008",227649,"2DY08_6_7",-1.37490909090909,31.5644454545455,"5/8/2008","2DY08_6_7"
"1127",4390,"2DY10",80,3,"2010-05-15 12:18","2DY10 80 3 60BON 2",4.56265,4.90607,2010,5,56.41134,-169.853,135,203.82898,99,"2DY10_56.41134_-169.853_2010-05-15 12:18_500",1,370,"5/15/2010",227957,"2DY10_80_3",-0.583763636363636,31.1021545454545,"5/15/2010","2DY10_80_3"
"1128",4397,"5MF05",56,2,"2005-05-16 0:32","5MF05 56 2 60BON 2",11.11115,14.61994,2005,5,55.98217,-162.985,136,136.7995,86,"5MF05_55.98217_-162.985_2005-05-16 0:32_505",2,283,"5/16/2005",249168,"5MF05_56_2",5.99874,31.66935,"5/16/2005","5MF05_56_2"
"1129",4398,"5MF05",62,3,"2005-05-16 12:20","5MF05 62 3 60BON 1",0,0,2005,5,55.7495,-163.75766,136,100.1433,95,"5MF05_55.7495_-163.75766_2005-05-16 12:20_505",0,283,"5/16/2005",249168,"5MF05_62_3",6.325,31.77394,"5/16/2005","5MF05_62_3"
"1130",4399,"5MF05",64,2,"2005-05-16 16:25","5MF05 64 2 60BON 1",0,0,2005,5,55.85233,-164.3635,136,125.33418,95,"5MF05_55.85233_-164.3635_2005-05-16 16:25_505",0,283,"5/16/2005",249168,"5MF05_64_2",6.06944,31.83576,"5/16/2005","5MF05_64_2"
"1131",4400,"5MF05",65,2,"2005-05-16 18:31","5MF05 65 2 60BON 1",0,0,2005,5,55.62617,-164.15633,136,115.25228,95,"5MF05_55.62617_-164.15633_2005-05-16 18:31_505",0,283,"5/16/2005",249168,"5MF05_65_2",6.02778,31.74779,"5/16/2005","5MF05_65_2"
"1132",4402,"1TT06",103,2,"2006-05-09 8:40","1TT06 103 2 60BON 1",161.56671,260.59148,2006,5,57.6065,-167.83983,129,103.61045,71,"1TT06_57.6065_-167.83983_2006-05-09 8:40_333",27,442,"5/9/2006",242629,"1TT06_103_2",-0.835254545454545,31.5190090909091,"5/9/2006","1TT06_103_2"
"1133",4405,"2DY12",122,2,"2012-05-25 17:05","2DY12 122 2 60BON 1",524.29386,819.20916,2012,5,57.3485,-167.8433,145,162.3517,75,"2DY12_57.3485_-167.8433_2012-05-25 17:05_505",133,429,"5/25/2012",234044,"2DY12_122_2",0.735127272727273,31.3533363636364,"5/25/2012","2DY12_122_2"
"1134",4409,"5MF05",70,2,"2005-05-17 5:41","5MF05 70 2 60BON 1",0,0,2005,5,55.6095,-165.13716,137,146.59323,107,"5MF05_55.6095_-165.13716_2005-05-17 5:41_505",0,283,"5/17/2005",249168,"5MF05_70_2",5.92225,31.73802,"5/17/2005","5MF05_70_2"
"1135",4410,"5MF05",10,3,"2005-05-11 5:04","5MF05 10 3 60BON 2",39.61332,92.124,2005,5,55.30633,-163.33099,131,75.98454,53,"5MF05_55.30633_-163.33099_2005-05-11 5:04_505",7,283,"5/11/2005",249168,"5MF05_10_3",4.77145,31.53414,"5/11/2005","5MF05_10_3"
"1136",4411,"5MF05",11,2,"2005-05-11 8:02","5MF05 11 2 60BON 1",5.44492,18.14974,2005,5,55.43267,-162.95117,131,55.09721,40,"5MF05_55.43267_-162.95117_2005-05-11 8:02_505",1,283,"5/11/2005",249168,"5MF05_11_2",4.43939,31.59555,"5/11/2005","5MF05_11_2"
"1137",4419,"2DY12",61,1,"2012-05-21 2:29","2DY12 61 1 60BON 1",4.7519,6.2525,2012,5,56.30567,-163.7992,141,159.9359,87,"2DY12_56.30567_-163.7992_2012-05-21 2:29_505",1,429,"5/21/2012",234044,"2DY12_61_1",2.75265454545455,31.6196454545455,"5/21/2012","2DY12_61_1"
"1138",4421,"2DY12",145,1,"2012-05-27 19:21","2DY12 145 1 60BON 1",52.02423,57.8047,2012,5,56.7715,-168.7385,147,172.9963,101,"2DY12_56.7715_-168.7385_2012-05-27 19:21_505",10,429,"5/27/2012",234044,"2DY12_145_1",0.875427272727273,31.2183181818182,"5/27/2012","2DY12_145_1"
"1139",4422,"2DY12",44,1,"2012-05-19 23:52","2DY12 44 1 60BON 1",0,0,2012,5,55.408,-163.936,139,144.4154,89,"2DY12_55.408_-163.936_2012-05-19 23:52_505",0,429,"5/19/2012",234044,"2DY12_44_1",2.28748181818182,31.8736272727273,"5/19/2012","2DY12_44_1"
"1140",4423,"DY13-05",51,3,"2013-05-08 15:39","DY13-05 51 3 60BON 1",23.92788,36.25437,2013,5,56.992,-165.3779,128,137.91442,73,"DY13-05_56.992_-165.3779_2013-05-08 15:39_500",5,63,"5/8/2013",234526,"DY13-05_51_3",-1.09546,31.40508,"5/8/2013","DY13-05_51_3"
"1141",4424,"1TT06",32,2,"2006-04-23 7:12","1TT06 32 2 60BON 1",28.94851,43.86138,2006,4,58.27633,-170.41901,113,91.1964,76,"1TT06_58.27633_-170.41901_2006-04-23 7:12_333",4,442,"4/23/2006",242629,"1TT06_32_2",-1.47692727272727,31.6174,"4/23/2006","1TT06_32_2"
"1146",4433,"3MF06",64,2,"2006-05-16 9:21","3MF06 64 2 60BON 1",33.37393,57.54126,2006,5,55.64167,-163.15517,136,104.273,67,"3MF06_55.64167_-163.15517_2006-05-16 9:21_505",6,442,"5/16/2006",242629,"3MF06_64_2",3.36480909090909,31.7372636363636,"5/16/2006","3MF06_64_2"
"1147",4436,"1TT06",35,2,"2006-04-23 12:02","1TT06 35 2 60BON 1",38.95712,58.14496,2006,4,58.053,-170.33434,113,137.58717,77,"1TT06_58.053_-170.33434_2006-04-23 12:02_333",8,442,"4/23/2006",242629,"1TT06_35_2",-1.27170909090909,31.8927363636364,"4/23/2006","1TT06_35_2"
"1148",4438,"3MF06",72,2,"2006-05-17 1:30","3MF06 72 2 60BON 1",101.65465,207.45847,2006,5,55.87233,-162.38283,137,77.12387,57,"3MF06_55.87233_-162.38283_2006-05-17 1:30_505",16,442,"5/17/2006",242629,"3MF06_72_2",3.23532727272727,31.7125363636364,"5/17/2006","3MF06_72_2"
"1150",4440,"3MF06",37,2,"2006-05-13 22:53","3MF06 37 2 60BON 1",0,0,2006,5,55.24567,-166.28416,133,204.19,133,"3MF06_55.24567_-166.28416_2006-05-13 22:53_505",0,442,"5/13/2006",242629,"3MF06_37_2",3.74145454545455,31.8065909090909,"5/13/2006","3MF06_37_2"
"1151",4441,"3MF06",85,2,"2006-05-18 3:47","3MF06 85 2 60BON 1",1857.49225,6405.14569,2006,5,56.47467,-160.427,138,59.3273,38,"3MF06_56.47467_-160.427_2006-05-18 3:47_505",380,442,"5/18/2006",242629,"3MF06_85_2",2.90649090909091,31.4155636363636,"5/18/2006","3MF06_85_2"
"1154",4445,"2DY12",79,1,"2012-05-22 14:39","2DY12 79 1 60BON 1",354.13778,562.12346,2012,5,56.76317,-163.2423,142,90.7274,73,"2DY12_56.76317_-163.2423_2012-05-22 14:39_505",51,429,"5/22/2012",234044,"2DY12_79_1",1.56443636363636,31.1950454545455,"5/22/2012","2DY12_79_1"
"1155",4446,"2DY12",107,1,"2012-05-24 12:48","2DY12 107 1 60BON 1",1122.76439,2118.42338,2012,5,57.35917,-161.2852,144,85.4409,63,"2DY12_57.35917_-161.2852_2012-05-24 12:48_505",181,429,"5/24/2012",234044,"2DY12_107_1",0.288027272727273,31.5082818181818,"5/24/2012","2DY12_107_1"
"1156",4447,"2DY12",185,1,"2012-05-31 16:46","2DY12 185 1 60BON 1",516.57026,727.56375,2012,5,58.18767,-170.662,151,145.6917,80,"2DY12_58.18767_-170.662_2012-05-31 16:46_505",106,429,"5/31/2012",234044,"2DY12_185_1",-0.115881818181818,31.7947545454545,"5/31/2012","2DY12_185_1"
"1157",4448,"1TT06",40,2,"2006-04-24 5:14","1TT06 40 2 60BON 1",265.33296,319.67826,2006,4,58.4045,-171.30917,114,140.76653,92,"1TT06_58.4045_-171.30917_2006-04-24 5:14_333",45,442,"4/24/2006",242629,"1TT06_40_2",-0.716418181818182,32.0644090909091,"4/24/2006","1TT06_40_2"
"1158",4450,"3MF07",49,2,"2007-04-24 18:18","3MF07 49 2 60BON 1",0,0,2007,4,57.38367,-163.528,114,68.56126,54,"3MF07_57.38367_-163.528_2007-04-24 18:18_505",0,446,"4/24/2007",234261,"3MF07_49_2",-1.14913,31.31693,"4/24/2007","3MF07_49_2"
"1159",4453,"2DY12",24,1,"2012-05-18 19:42","2DY12 24 1 60BON 1",0,0,2012,5,55.6065,-165.1323,138,179.0839,109,"2DY12_55.6065_-165.1323_2012-05-18 19:42_505",0,429,"5/18/2012",234044,"2DY12_24_1",1.26629090909091,31.9204545454545,"5/18/2012","2DY12_24_1"
"1160",4454,"2DY12",27,1,"2012-05-19 1:23","2DY12 27 1 60BON 1",0,0,2012,5,56.26717,-165.7657,139,164.879,94,"2DY12_56.26717_-165.7657_2012-05-19 1:23_505",0,429,"5/19/2012",234044,"2DY12_27_1",0.629018181818182,31.6906818181818,"5/19/2012","2DY12_27_1"
"1161",4456,"2DY12",3,1,"2012-05-17 7:24","2DY12 3 1 60BON 1",0,0,2012,5,56.1275,-167.1197,137,282.985,131,"2DY12_56.1275_-167.1197_2012-05-17 7:24_505",0,429,"5/17/2012",234044,"2DY12_3_1",1.45591818181818,32.0366727272727,"5/17/2012","2DY12_3_1"
"1162",4459,"1TT06",106,2,"2006-05-09 14:45","1TT06 106 2 60BON 1",0,0,2006,5,57.101,-168.34967,129,106.08705,80,"1TT06_57.101_-168.34967_2006-05-09 14:45_333",0,442,"5/9/2006",242629,"1TT06_106_2",2.20557272727273,32.2140272727273,"5/9/2006","1TT06_106_2"
"1163",4460,"1TT06",11,2,"2006-04-17 14:53","1TT06 11 2 60BON 1",8.54715,14.24526,2006,4,56.94367,-163.83299,107,70.19881,70,"1TT06_56.94367_-163.83299_2006-04-17 14:53_333",1,442,"4/17/2006",242629,"1TT06_11_2",0.720754545454545,31.9765454545455,"4/17/2006","1TT06_11_2"
"1164",4461,"1TT06",28,2,"2006-04-22 2:06","1TT06 28 2 60BON 1",40.93454,69.38057,2006,4,58.2735,-168.51199,112,100.8928,68,"1TT06_58.2735_-168.51199_2006-04-22 2:06_333",7,442,"4/22/2006",242629,"1TT06_28_2",-1.23713636363636,31.7708090909091,"4/22/2006","1TT06_28_2"
"1165",4463,"3DY09",67,2,"2009-05-15 17:36","3DY09 67 2 60BON 1",0,0,2009,5,55.92983,-165.942,135,190.11998,117,"3DY09_55.92983_-165.942_2009-05-15 17:36_505",0,311,"5/15/2009",225280,"3DY09_67_2",2.39195454545455,31.6699181818182,"5/15/2009","3DY09_67_2"
"1167",4469,"4MF03",26,2,"2003-05-20 5:29","4MF03 26 2 60BON 1",4.49588,12.48857,2003,5,56.241,-161.1895,140,80.07324,47,"4MF03_56.241_-161.1895_2003-05-20 5:29_505",1,125,"5/20/2003",255366,"4MF03_26_2",4.82164,31.30527,"5/20/2003","4MF03_26_2"
"1168",4470,"3DY09",36,2,"2009-05-13 1:58","3DY09 36 2 60BON 1",1136.26736,2272.53472,2009,5,55.7635,-162.7755,133,95.48809,59,"3DY09_55.7635_-162.7755_2009-05-13 1:58_505",217,311,"5/13/2009",225280,"3DY09_36_2",3.05742727272727,31.5085909090909,"5/13/2009","3DY09_36_2"
"1169",4474,"4MF03",50,2,"2003-05-23 10:02","4MF03 50 2 60BON 1",0,0,2003,5,55.40833,-163.94167,143,212.17055,90,"4MF03_55.40833_-163.94167_2003-05-23 10:02_505",0,125,"5/23/2003",255366,"4MF03_50_2",5.90477,31.59508,"5/23/2003","4MF03_50_2"
"1170",4475,"1DY11",29,2,"2011-05-23 6:34","1DY11 29 2 60BON 1",281.11753,468.52922,2011,5,57.73817,-169.12616,143,121.6573,67,"1DY11_57.73817_-169.12616_2011-05-23 6:34_333",57,208,"5/23/2011",232110,"1DY11_29_2",0.338136363636364,31.2685727272727,"5/22/2011","1DY11_29_2"
"1171",4484,"DY14-06",86,1,"2014-05-27 1:56","DY14-06 86 1 60BON 2",0,0,2014,5,56.6983,-160.6278,147,93.77437,67,"DY14-06_56.6983_-160.6278_2014-05-27 1:56_505",0,521,"5/27/2014",228355,"DY14-06_86_1",5.30599090909091,31.7271818181818,"5/27/2014","DY14-06_86_1"
